File,for loops,while loops,do-while loops,total loops,total nodes
thirdparty/msdfgen/core/contour-combiners.c,7,14,31,52,26273
thirdparty/icu4c/common/unames.c,9,13,58,80,25996
thirdparty/amd-fsr2/ffx_fsr2.c,8,3,18,29,27018
editor/plugins/cast_2d_editor_plugin.c,7,2,11,20,39920
modules/navigation/3d/navigation_mesh_generator.c,2,0,8,10,44038
servers/rendering/renderer_scene_occlusion_cull.c,2,0,6,8,10837
thirdparty/cvtt/ConvectionKernels_Util.c,0,0,3,3,638
thirdparty/icu4c/common/uarrsort.c,0,3,4,7,2513
thirdparty/icu4c/common/uchar.c,1,0,3,4,13628
scene/resources/canvas_item_material.c,5,8,33,46,105992
thirdparty/freetype/src/base/ftbbox.c,1,2,0,3,3194
thirdparty/libtheora/x86/mmxfrag.c,0,0,3,3,10752
editor/gui/editor_quick_open_dialog.c,42,21,69,132,182602
editor/reparent_dialog.c,13,2,8,23,45586
thirdparty/libwebp/src/utils/quant_levels_utils.c,5,0,9,14,1804
thirdparty/pcre2/src/pcre2_substring_16.c,0,2,7,9,4510
scene/gui/graph_frame.c,9,2,4,15,107529
modules/enet/enet_multiplayer_peer.c,11,14,36,61,123992
thirdparty/meshoptimizer/vfetchoptimizer.c,1,2,2,5,976
editor/plugins/skeleton_3d_editor_plugin.c,23,44,107,174,262533
thirdparty/harfbuzz/src/hb-subset.c,108,432,1391,1931,1416927
editor/editor_help_search.c,39,41,126,206,243054
thirdparty/icu4c/common/utrace.c,0,2,12,14,5764
thirdparty/msdfgen/core/edge-segments.c,0,0,14,14,27141
scene/resources/gradient.c,4,12,56,72,156751
thirdparty/cvtt/ConvectionKernels_ETC.c,3,18,161,182,173063
thirdparty/icu4c/common/ubiditransform.c,0,1,2,3,4456
modules/openxr/scene/openxr_hand.c,5,0,25,30,91493
scene/gui/grid_container.c,12,26,46,84,72298
editor/import/3d/post_import_plugin_skeleton_renamer.c,6,10,25,41,51502
thirdparty/libwebp/src/mux/muxinternal.c,1,8,17,26,7285
scene/gui/tab_bar.c,15,12,51,78,357756
thirdparty/freetype/src/base/ftbitmap.c,6,3,16,25,11505
thirdparty/libwebp/sharpyuv/sharpyuv_gamma.c,0,0,2,2,4401
modules/godot_physics_2d/godot_physics_server_2d.c,5,13,45,63,144025
editor/plugins/particles_editor_plugin.c,18,20,57,95,152426
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterFixedLeafSize.c,1,4,13,18,6810
thirdparty/icu4c/common/ucmndata.c,0,0,8,8,3024
drivers/unix/os_unix.c,5,9,27,41,62690
editor/debugger/editor_debugger_inspector.c,11,11,63,85,116837
scene/2d/polygon_2d.c,10,7,47,64,244063
core/math/a_star_grid_2d.c,5,6,41,52,281678
editor/plugins/node_3d_editor_gizmos.c,11,19,115,145,412409
modules/svg/image_loader_svg.c,5,3,16,24,34030
drivers/gles3/effects/cubemap_filter.c,0,8,8,16,19678
scene/3d/physics/collision_shape_3d.c,5,6,21,32,83575
editor/add_metadata_dialog.c,14,5,24,43,65040
servers/audio/effects/audio_effect_panner.c,8,0,11,19,44581
thirdparty/icu4c/common/usc_impl.c,0,1,3,4,2462
thirdparty/libwebp/src/dsp/enc.c,3,1,57,61,42754
thirdparty/zstd/compress/zstd_compress_literals.c,3,0,1,4,2282
core/io/packet_peer_udp.c,4,6,38,48,104721
servers/rendering/renderer_rd/effects/ss_effects.c,8,6,134,148,242022
modules/gdscript/gdscript_parser.c,39,167,415,621,1148302
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPath.c,0,0,1,1,6923
scene/main/multiplayer_peer.c,5,2,32,39,199512
modules/webrtc/webrtc_data_channel_extension.c,5,2,18,25,115836
thirdparty/zstd/compress/zstd_double_fast.c,69,48,41,158,72852
scene/resources/2d/segment_shape_2d.c,5,0,10,15,35333
modules/theora/register_types.c,6,0,7,13,23930
scene/resources/text_line.c,3,0,17,20,217932
scene/gui/split_container.c,6,1,13,20,105229
thirdparty/thorvg/src/loaders/svg/tvgSvgLoader.c,0,0,9,9,10850
modules/multiplayer/scene_replication_interface.c,8,69,159,236,152827
platform/linuxbsd/crash_handler_linuxbsd.c,0,0,10,10,10019
thirdparty/jolt_physics/Jolt/Physics/Constraints/TwoBodyConstraint.c,0,0,2,2,3849
scene/gui/color_mode.c,0,0,15,15,32617
servers/xr/xr_body_tracker.c,6,0,18,24,113826
modules/jolt_physics/objects/jolt_area_3d.c,1,19,44,64,60322
editor/plugins/tiles/atlas_merging_dialog.c,18,16,34,68,85998
core/crypto/hashing_context.c,3,0,9,12,42086
thirdparty/astcenc/astcenc_compress_symbolic.c,3,2,25,30,22589
editor/editor_properties.c,55,134,276,465,613844
thirdparty/libwebp/src/utils/palette.c,3,5,17,25,5293
scene/3d/physics/joints/hinge_joint_3d.c,5,1,10,16,57571
thirdparty/pcre2/src/pcre2_convert_32.c,0,5,16,21,10402
editor/input_event_configuration_dialog.c,15,16,27,58,107104
thirdparty/misc/mikktspace.c,4,16,52,72,29192
modules/multiplayer/editor/editor_network_profiler.c,11,16,43,70,103306
editor/plugins/gizmos/navigation_link_3d_gizmo_plugin.c,5,1,8,14,34373
modules/gdscript/gdscript_compiler.c,24,59,214,297,364615
core/io/packet_peer.c,7,6,43,56,132013
thirdparty/astcenc/astcenc_color_quantize.c,0,7,18,25,25812
scene/3d/sprite_3d.c,12,30,89,131,389002
modules/jolt_physics/shapes/jolt_sphere_shape_3d.c,0,0,3,3,5346
scene/resources/animation_library.c,8,31,90,129,139644
drivers/gles3/shader_gles3.c,4,48,144,196,128177
core/io/stream_peer_tcp.c,4,2,16,22,81044
scene/2d/physics/joints/groove_joint_2d.c,6,0,11,17,39117
thirdparty/freetype/src/winfonts/winfnt.c,2,1,3,6,8665
scene/resources/2d/navigation_polygon.c,4,17,57,78,278443
thirdparty/mbedtls/library/hkdf.c,1,0,1,2,1967
thirdparty/jolt_physics/Jolt/AABBTree/AABBTreeBuilder.c,0,14,20,34,13125
scene/3d/physics/animatable_body_3d.c,8,2,12,22,42982
modules/zip/zip_reader.c,3,1,16,20,56940
modules/webrtc/webrtc_peer_connection_extension.c,0,2,7,9,33937
thirdparty/icu4c/common/ucharstrieiterator.c,0,2,2,4,6576
modules/webrtc/webrtc_peer_connection.c,5,0,38,43,144236
editor/gui/editor_toaster.c,10,12,34,56,95336
thirdparty/jolt_physics/Jolt/Physics/Constraints/FixedConstraint.c,0,0,10,10,44603
scene/resources/navigation_mesh.c,1,4,26,31,240599
servers/audio/effects/audio_effect_chorus.c,8,0,20,28,97574
scene/gui/check_button.c,7,0,8,15,47276
editor/export/lipo.c,2,6,22,30,37068
editor/plugins/bit_map_editor_plugin.c,18,0,6,24,53914
scene/resources/image_texture.c,19,4,40,63,160673
core/math/quick_hull.c,14,24,51,89,62978
thirdparty/mbedtls/library/ecdsa.c,0,1,1,2,3910
scene/2d/audio_stream_player_2d.c,6,4,25,35,147463
thirdparty/icu4c/common/udata.c,0,5,4,9,13961
modules/zip/zip_packer.c,3,0,10,13,47200
thirdparty/icu4c/common/stringpiece.c,0,1,2,3,1611
core/io/file_access.c,4,6,37,47,380230
modules/gltf/extensions/gltf_document_extension.c,4,4,34,42,151517
thirdparty/pcre2/src/pcre2_error_16.c,0,0,3,3,384
thirdparty/meshoptimizer/vcacheanalyzer.c,1,1,2,4,1223
modules/godot_physics_3d/godot_shape_3d.c,17,28,76,121,123281
thirdparty/thorvg/src/renderer/tvgTaskScheduler.c,0,3,9,12,6326
servers/xr/xr_positional_tracker.c,6,7,43,56,125075
thirdparty/jolt_physics/Jolt/Renderer/DebugRendererPlayback.c,23,13,34,70,38500
editor/editor_file_system.c,51,73,300,424,547007
servers/rendering/rendering_device_binds.c,5,4,33,42,85598
thirdparty/embree/kernels/bvh/bvh_refit.c,1,4,24,29,45556
thirdparty/pcre2/src/pcre2_substitute_32.c,0,1,8,9,9538
editor/plugins/gizmos/vehicle_body_3d_gizmo_plugin.c,5,1,7,13,21752
thirdparty/basis_universal/encoder/basisu_etc.c,4,21,43,68,43157
modules/gdscript/gdscript_utility_callable.c,0,0,2,2,4979
modules/gdscript/gdscript_utility_functions.c,4,20,34,58,100209
editor/plugins/gizmos/spring_bone_3d_gizmo_plugin.c,10,2,6,18,57066
thirdparty/mbedtls/library/ssl_tls12_client.c,4,2,4,10,19828
thirdparty/libktx/lib/texture1.c,2,1,7,10,15701
scene/resources/3d/separation_ray_shape_3d.c,5,0,11,16,48763
thirdparty/spirv-reflect/spirv_reflect.c,15,68,160,243,76496
thirdparty/enet/enet_godot.c,1,2,18,21,37387
editor/editor_run_native.c,10,5,12,27,42788
thirdparty/mbedtls/library/x509.c,1,4,7,12,16929
scene/gui/item_list.c,16,24,82,122,474192
scene/3d/bone_attachment_3d.c,4,7,23,34,98226
thirdparty/mbedtls/library/ssl_tls13_generic.c,2,3,3,8,12199
drivers/gles3/rasterizer_gles3.c,0,0,4,4,13794
platform/ios/export/export.c,0,0,2,2,6420
modules/jolt_physics/joints/jolt_generic_6dof_joint_3d.c,0,0,3,3,23150
modules/openxr/extensions/openxr_htc_controller_extension.c,0,1,14,15,34261
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/QuadTree.c,4,10,49,63,56416
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpAtom.c,3,4,15,22,7602
modules/navigation/3d/nav_map_builder_3d.c,4,8,33,45,34986
thirdparty/libwebp/src/dec/io_dec.c,0,1,15,16,10457
platform/android/export/export.c,0,0,3,3,15579
modules/navigation/3d/nav_mesh_queries_3d.c,4,9,41,54,51669
editor/editor_command_palette.c,14,30,72,116,145715
editor/plugins/texture_editor_plugin.c,15,2,13,30,62364
modules/gltf/structures/gltf_object_model_property.c,1,3,10,14,116734
thirdparty/jolt_physics/Jolt/Physics/Vehicle/TrackedVehicleController.c,1,4,19,24,27238
thirdparty/cvtt/ConvectionKernels_BC67.c,4,38,298,340,276107
modules/multiplayer/scene_cache_interface.c,3,37,97,137,98490
modules/mobile_vr/mobile_vr_interface.c,5,0,9,14,83043
editor/editor_vcs_interface.c,9,3,49,61,225629
thirdparty/harfbuzz/src/hb-set.c,6,22,90,118,47657
thirdparty/basis_universal/encoder/3rdparty/android_astc_decomp.c,5,13,50,68,31374
servers/movie_writer/movie_writer_pngwav.c,3,0,6,9,20100
thirdparty/harfbuzz/src/hb-ot-shaper-use.c,0,34,26,60,35826
thirdparty/icu4c/common/unisetspan.c,2,15,40,57,21569
thirdparty/libtheora/info.c,0,0,4,4,2112
core/string/node_path.c,3,8,36,47,31361
scene/resources/atlas_texture.c,6,2,17,25,83250
core/math/random_pcg.c,4,0,2,6,1562
modules/hdr/image_loader_hdr.c,4,3,9,16,20669
thirdparty/icu4c/common/uloc_tag.c,1,29,52,82,44943
thirdparty/jolt_physics/Jolt/Physics/Ragdoll/Ragdoll.c,16,14,57,87,57252
editor/import/resource_importer_image.c,4,0,5,9,18911
thirdparty/zstd/compress/zstd_opt.c,134,15,73,222,93116
core/io/resource_format_binary.c,15,30,151,196,272231
thirdparty/zstd/compress/zstd_fast.c,66,22,55,143,77049
editor/plugins/mesh_instance_3d_editor_plugin.c,20,12,34,66,110722
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraint.c,0,0,12,12,76691
editor/plugins/sprite_2d_editor_plugin.c,29,23,50,102,140937
thirdparty/icu4c/common/uniset_closure.c,1,2,7,10,9592
modules/gltf/extensions/gltf_document_extension_texture_ktx.c,5,3,9,17,24552
core/io/logger.c,0,2,15,17,31553
thirdparty/harfbuzz/src/hb-unicode.c,0,3,5,8,10244
scene/resources/3d/capsule_shape_3d.c,5,1,12,18,43926
editor/plugins/animation_blend_space_2d_editor.c,17,20,52,89,156513
scene/resources/mesh.c,22,33,110,165,630816
thirdparty/embree/kernels/bvh/bvh_intersector1_bvh4.c,127,38,61,226,276287
thirdparty/harfbuzz/src/hb-ot-shape.c,3,9,32,44,20152
modules/openxr/scene/openxr_composition_layer.c,12,4,23,39,116467
thirdparty/embree/kernels/common/device.c,0,15,14,29,21875
editor/script_create_dialog.c,19,14,33,66,138814
scene/gui/nine_patch_rect.c,4,2,15,21,89671
servers/navigation/navigation_path_query_parameters_2d.c,0,0,14,14,119832
editor/plugins/collision_polygon_2d_editor_plugin.c,12,0,13,25,44466
servers/audio/audio_effect.c,5,2,18,25,61772
core/math/face3.c,0,6,4,10,13539
thirdparty/libwebp/src/demux/demux.c,1,7,4,12,10427
thirdparty/libwebp/src/utils/huffman_encode_utils.c,1,10,16,27,5763
thirdparty/openxr/src/loader/loader_core.c,20,4,38,62,76700
servers/rendering/renderer_rd/framebuffer_cache_rd.c,2,4,26,32,34992
thirdparty/libwebp/src/enc/token_enc.c,0,4,7,11,12128
thirdparty/icu4c/common/uchriter.c,0,5,1,6,9011
editor/find_in_files.c,15,37,92,144,198128
editor/import/resource_importer_bitmask.c,5,2,7,14,25398
scene/3d/xr_hand_modifier_3d.c,4,4,24,32,60001
modules/text_server_adv/register_types.c,0,0,1,1,5091
modules/openxr/extensions/openxr_wmr_controller_extension.c,0,1,10,11,31088
thirdparty/libwebp/src/mux/muxedit.c,2,4,1,7,6415
thirdparty/msdfgen/core/Shape.c,4,3,31,38,14393
thirdparty/miniupnpc/src/igd_desc_parse.c,4,0,0,4,2708
core/os/main_loop.c,2,2,14,18,49356
scene/gui/graph_edit.c,45,79,183,307,682931
servers/rendering/storage/mesh_storage.c,0,7,13,20,16200
thirdparty/libktx/lib/basis_transcode.c,2,2,20,24,11170
editor/import/resource_importer_shader_file.c,7,29,71,107,110037
scene/gui/rich_text_effect.c,5,2,13,20,185792
thirdparty/harfbuzz/src/hb-ot-color.c,0,14,26,40,45870
thirdparty/zstd/decompress/zstd_decompress_block.c,7,4,114,125,76806
scene/resources/2d/skeleton/skeleton_modification_2d_twoboneik.c,5,2,11,18,80466
servers/audio/effects/audio_stream_generator.c,10,2,28,40,96969
scene/audio/audio_stream_player_internal.c,9,14,36,59,62696
editor/gui/editor_object_selector.c,12,7,20,39,50963
editor/plugins/skeleton_2d_editor_plugin.c,8,2,5,15,30227
servers/rendering/renderer_rd/effects/motion_vectors_store.c,1,5,19,25,22837
scene/resources/visual_shader.c,83,176,402,661,1062677
thirdparty/jolt_physics/Jolt/Physics/Constraints/RackAndPinionConstraint.c,1,0,2,3,19304
editor/plugins/gizmos/soft_body_3d_gizmo_plugin.c,5,1,8,14,24459
thirdparty/jolt_physics/Jolt/Geometry/Indexify.c,0,3,14,17,6403
thirdparty/jolt_physics/Jolt/Core/JobSystemSingleThreaded.c,4,1,12,17,8200
thirdparty/jolt_physics/Jolt/Physics/Constraints/SixDOFConstraint.c,0,1,39,40,126738
modules/dds/register_types.c,3,0,3,6,9939
scene/resources/2d/skeleton/skeleton_modification_2d_physicalbones.c,6,4,22,32,72514
servers/audio/effects/audio_effect_filter.c,7,0,29,36,77446
modules/jsonrpc/jsonrpc.c,6,1,26,33,101284
platform/ios/export/export_plugin.c,25,29,137,191,366667
scene/gui/slider.c,6,4,14,24,79232
scene/resources/color_palette.c,0,0,4,4,16967
scene/resources/bone_map.c,4,10,31,45,74594
thirdparty/manifold/src/face_op.c,1,18,30,49,36356
scene/gui/graph_edit_arranger.c,5,47,104,156,110560
thirdparty/harfbuzz/src/hb-ot-shaper-indic.c,5,13,91,109,34157
thirdparty/jolt_physics/Jolt/Core/Semaphore.c,0,2,0,2,1086
thirdparty/openxr/src/common/filesystem_utils.c,0,1,16,17,12861
thirdparty/zstd/compress/zstd_compress_sequences.c,0,0,6,6,9855
thirdparty/harfbuzz/src/hb-shaper.c,0,1,1,2,1015
servers/rendering/shader_warnings.c,0,4,14,18,16552
scene/resources/resource_format_text.c,9,61,174,244,266641
thirdparty/mbedtls/library/ssl_tls13_keys.c,2,0,0,2,11268
thirdparty/embree/common/sys/barrier.c,1,6,13,20,9005
editor/plugins/navigation_polygon_editor_plugin.c,17,2,8,27,62997
thirdparty/icu4c/common/ustrfmt.c,1,0,2,3,751
core/math/convex_hull.c,2,31,63,96,84519
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRle.c,0,3,8,11,8517
thirdparty/jolt_physics/Jolt/Physics/Collision/TransformedShape.c,0,0,4,4,18115
scene/resources/3d/world_3d.c,4,3,17,24,69009
thirdparty/mbedtls/library/sha3.c,6,5,8,19,6309
core/extension/gdextension_interface.c,2,8,33,43,96756
thirdparty/embree/kernels/common/stat.c,16,0,11,27,23152
editor/plugins/line_2d_editor_plugin.c,12,0,13,25,45906
core/debugger/debugger_marshalls.c,6,2,12,20,33954
scene/2d/light_occluder_2d.c,9,5,31,45,109308
modules/navigation/nav_region.c,0,0,21,21,18225
scene/resources/world_2d.c,4,3,12,19,41003
scene/gui/margin_container.c,7,1,7,15,29353
scene/2d/navigation_agent_2d.c,10,8,27,45,254455
thirdparty/jolt_physics/Jolt/Physics/Constraints/HingeConstraint.c,7,0,16,23,67649
scene/resources/gradient_texture.c,9,14,60,83,179674
scene/resources/3d/cylinder_shape_3d.c,5,1,12,18,42324
editor/plugins/tiles/tile_data_editors.c,44,70,204,318,484915
modules/regex/register_types.c,3,0,8,11,19880
scene/animation/root_motion_view.c,4,0,20,24,71113
thirdparty/libwebp/src/enc/near_lossless_enc.c,1,2,7,10,2239
servers/movie_writer/movie_writer.c,3,4,43,50,106754
thirdparty/pcre2/src/pcre2_pattern_info_32.c,0,1,1,2,2383
modules/jolt_physics/objects/jolt_body_3d.c,4,5,16,25,74863
drivers/gles3/storage/render_scene_buffers_gles3.c,4,4,24,32,51215
thirdparty/miniupnpc/src/portlistingparse.c,0,2,8,10,2902
thirdparty/mbedtls/library/hmac_drbg.c,8,1,2,11,5601
thirdparty/mbedtls/library/bignum.c,8,11,32,51,28725
editor/plugins/tiles/tile_set_scenes_collection_source_editor.c,18,14,28,60,122971
modules/jolt_physics/spaces/jolt_query_filter_3d.c,0,1,0,1,3265
scene/2d/parallax_2d.c,5,0,11,16,71652
scene/gui/graph_node.c,10,14,40,64,259865
editor/editor_data.c,15,60,160,235,223366
scene/resources/text_file.c,4,0,5,9,16617
modules/openxr/editor/openxr_select_interaction_profile_dialog.c,13,4,19,36,47192
thirdparty/vhacd/src/FloatMath.c,0,10,110,120,128639
thirdparty/libwebp/src/dsp/alpha_processing.c,0,1,21,22,3147
thirdparty/icu4c/common/bmpset.c,4,7,22,33,14482
editor/debugger/editor_debugger_tree.c,11,17,24,52,73520
editor/themes/editor_icons.c,0,2,36,38,35901
modules/openxr/editor/openxr_select_action_dialog.c,14,3,7,24,49173
editor/plugins/packed_scene_translation_parser_plugin.c,9,8,34,51,52849
servers/xr/xr_interface_extension.c,4,3,26,33,167797
scene/2d/tile_map_layer.c,73,64,263,400,601628
thirdparty/libpng/pngwtran.c,0,3,17,20,5398
editor/plugins/path_2d_editor_plugin.c,11,4,22,37,100798
thirdparty/freetype/src/psaux/psaux.c,15,29,71,115,112216
thirdparty/thorvg/src/loaders/svg/tvgXmlParser.c,1,4,16,21,7337
scene/animation/animation_node_state_machine.c,22,85,197,304,505266
thirdparty/glslang/glslang/MachineIndependent/propagateNoContraction.c,5,18,29,52,80256
scene/2d/line_builder.c,0,5,18,23,30051
modules/tinyexr/image_saver_tinyexr.c,0,0,5,5,6204
scene/3d/physics/joints/generic_6dof_joint_3d.c,5,0,31,36,123806
scene/3d/physics/rigid_body_3d.c,6,22,53,81,240609
thirdparty/astcenc/astcenc_integer_sequence.c,0,0,8,8,5486
servers/audio/effects/audio_effect_limiter.c,8,0,17,25,52242
thirdparty/glslang/glslang/MachineIndependent/ParseHelper.c,102,68,211,381,858945
servers/extensions/physics_server_2d_extension.c,12,23,83,118,1054441
scene/2d/physics/area_2d.c,8,29,77,114,210560
modules/openxr/extensions/openxr_fb_display_refresh_rate_extension.c,0,1,11,12,13191
core/math/vector2.c,0,0,5,5,7803
thirdparty/icu4c/common/ucharstriebuilder.c,0,2,6,8,12978
thirdparty/astcenc/astcenc_averages_and_directions.c,0,0,15,15,29117
thirdparty/icu4c/common/ulist.c,0,6,0,6,3004
modules/gdscript/gdscript_lambda_callable.c,1,1,4,6,15692
thirdparty/manifold/src/polygon.c,18,36,59,113,80440
modules/jolt_physics/shapes/jolt_concave_polygon_shape_3d.c,0,3,8,11,11029
core/register_core_types.c,50,19,221,290,867298
editor/plugins/gpu_particles_collision_sdf_editor_plugin.c,11,4,17,32,56535
thirdparty/jolt_physics/Jolt/Physics/Constraints/ConstraintManager.c,9,7,17,33,11369
servers/rendering/storage/render_data.c,5,0,17,22,67255
modules/mbedtls/stream_peer_mbedtls.c,6,0,11,17,32755
thirdparty/libtheora/dequant.c,0,2,8,10,2610
thirdparty/icu4c/common/emojiprops.c,0,2,3,5,4418
editor/plugins/occluder_instance_3d_editor_plugin.c,3,2,6,11,27037
servers/rendering/renderer_canvas_render.c,0,0,2,2,3031
editor/run_instances_dialog.c,13,11,30,54,73682
editor/editor_build_profile.c,24,47,116,187,218220
servers/rendering/storage/camera_attributes_storage.c,0,0,7,7,14581
thirdparty/libktx/lib/dfdutils/interpretdfd.c,0,0,11,11,3006
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCapsuleShape.c,0,0,8,8,28972
thirdparty/jolt_physics/Jolt/Physics/Collision/CastConvexVsTriangles.c,0,4,18,22,43070
thirdparty/meshoptimizer/clusterizer.c,2,4,35,41,17050
modules/gdscript/language_server/gdscript_language_server.c,7,0,14,21,44308
modules/gridmap/grid_map.c,35,40,147,222,419739
thirdparty/harfbuzz/src/hb-subset-cff1.c,22,37,192,251,150132
thirdparty/harfbuzz/src/hb-ot-shaper-khmer.c,3,0,35,38,11869
thirdparty/glslang/glslang/MachineIndependent/iomapper.c,28,80,162,270,372872
editor/plugins/gizmos/collision_polygon_3d_gizmo_plugin.c,9,8,34,51,62982
editor/plugins/theme_editor_plugin.c,37,122,290,449,609384
editor/editor_asset_installer.c,19,19,60,98,156346
editor/project_settings_editor.c,20,23,68,111,140498
scene/resources/2d/rectangle_shape_2d.c,5,0,8,13,36953
scene/gui/file_dialog.c,21,40,91,152,407703
core/core_bind.c,20,66,200,286,1248171
thirdparty/icu4c/common/rbbitblb.c,0,13,50,63,25895
thirdparty/graphite/src/Silf.c,2,6,8,16,9174
thirdparty/libwebp/src/utils/quant_levels_dec_utils.c,0,1,9,10,3050
servers/audio/audio_filter_sw.c,0,0,2,2,5246
servers/rendering/dummy/storage/utilities.c,0,4,7,11,13261
servers/movie_writer/movie_writer_mjpeg.c,3,0,6,9,28125
modules/openxr/editor/openxr_action_set_editor.c,13,6,21,40,88882
modules/openxr/editor/openxr_editor_plugin.c,4,0,11,15,29227
modules/gdscript/editor/gdscript_docgen.c,2,24,94,120,138263
thirdparty/libwebp/src/enc/picture_rescale_enc.c,0,0,1,1,9049
servers/rendering/renderer_rd/storage_rd/material_storage.c,8,131,265,404,300864
editor/import/3d/scene_import_settings.c,47,41,130,218,371169
thirdparty/pcre2/src/pcre2_jit_compile_16.c,65,44,134,243,340671
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexShape.c,9,22,59,90,118870
thirdparty/thorvg/src/renderer/sw_engine/tvgSwFill.c,0,1,40,41,25444
scene/2d/audio_listener_2d.c,5,0,9,14,32142
scene/resources/texture_rd.c,10,6,23,39,77326
scene/2d/path_2d.c,6,6,19,31,82088
editor/plugins/tiles/tiles_editor_plugin.c,9,19,33,61,68084
editor/plugins/animation_library_editor.c,28,42,99,169,197374
editor/export/editor_export_platform_extension.c,4,3,34,41,206645
thirdparty/jolt_physics/Jolt/Physics/StateRecorderImpl.c,0,1,2,3,4307
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpScanner.c,0,11,34,45,31953
thirdparty/harfbuzz/src/hb-subset-cff-common.c,6,5,29,40,17905
modules/jolt_physics/objects/jolt_shaped_object_3d.c,3,2,18,23,40850
servers/display_server.c,3,8,58,69,842307
modules/webp/resource_saver_webp.c,3,0,5,8,17545
modules/jolt_physics/spaces/jolt_job_system.c,2,6,15,23,14455
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRaster.c,5,33,79,117,39613
thirdparty/pcre2/src/pcre2_study_32.c,0,4,30,34,9359
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/Shape.c,33,24,56,113,72410
thirdparty/glslang/glslang/MachineIndependent/Constant.c,12,9,66,87,143999
modules/openxr/extensions/openxr_debug_utils_extension.c,0,3,7,10,19451
thirdparty/mbedtls/library/psa_crypto_cipher.c,2,0,2,4,4941
editor/group_settings_editor.c,12,24,88,124,145028
core/variant/variant_setget.c,0,6,34,40,193068
thirdparty/jolt_physics/Jolt/Skeleton/SkeletonMapper.c,4,7,21,32,22233
thirdparty/recastnavigation/Recast/Source/RecastMeshDetail.c,3,7,46,56,29638
scene/main/scene_tree.c,15,58,169,242,420929
thirdparty/zstd/common/entropy_common.c,6,2,5,13,6058
modules/openxr/editor/openxr_interaction_profile_editor.c,17,13,32,62,98497
scene/gui/aspect_ratio_container.c,7,1,13,21,66377
thirdparty/openxr/src/external/jsoncpp/src/lib_json/json_reader.c,8,41,82,131,120262
thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder.c,10,17,50,77,37608
scene/gui/check_box.c,7,0,8,15,46977
thirdparty/libwebp/src/enc/webp_enc.c,1,0,3,4,4282
scene/main/window.c,11,95,243,349,796684
thirdparty/openxr/src/loader/manifest_file.c,5,7,61,73,78545
core/string/print_string.c,1,1,4,6,2854
thirdparty/libtheora/huffdec.c,0,14,13,27,5802
servers/rendering/renderer_rd/effects/roughness_limiter.c,0,4,17,21,21253
editor/plugins/tiles/tile_set_atlas_source_editor.c,44,71,237,352,447867
scene/resources/multimesh.c,4,0,20,24,207134
editor/import_defaults_editor.c,12,16,51,79,80869
editor/editor_resource_picker.c,25,25,88,138,291777
thirdparty/enet/peer.c,3,5,5,13,12483
thirdparty/embree/kernels/bvh/bvh_intersector_hybrid4_bvh4.c,94,62,100,256,560910
thirdparty/libwebp/src/enc/histogram_enc.c,3,11,28,42,16651
thirdparty/pcre2/src/pcre2_maketables_32.c,1,1,3,5,2020
modules/jpg/image_loader_jpegd.c,3,1,6,10,18745
servers/xr/xr_tracker.c,3,0,11,14,57829
editor/pot_generator.c,4,5,52,61,45447
scene/resources/particle_process_material.c,6,11,41,58,449853
thirdparty/harfbuzz/src/hb-map.c,3,10,21,34,16631
thirdparty/libwebp/src/dsp/yuv.c,0,4,13,17,13111
thirdparty/icu4c/common/mlbe.c,0,2,9,11,9368
thirdparty/harfbuzz/src/hb-ot-shaper-hebrew.c,0,0,1,1,1560
modules/gltf/extensions/gltf_spec_gloss.c,0,0,11,11,52435
modules/noise/noise_texture_3d.c,6,10,46,62,124055
editor/plugins/path_3d_editor_plugin.c,17,12,40,69,152408
editor/scene_create_dialog.c,14,6,13,33,70013
scene/2d/physics/joints/damped_spring_joint_2d.c,6,0,15,21,44169
scene/3d/fog_volume.c,4,1,11,16,59734
thirdparty/rvo2/rvo2_3d/RVOSimulator3d.c,0,0,3,3,8040
editor/plugins/gizmos/collision_object_3d_gizmo_plugin.c,6,0,8,14,25715
thirdparty/glslang/SPIRV/Logger.c,0,0,9,9,6643
modules/godot_physics_2d/godot_collision_solver_2d.c,0,0,2,2,6585
thirdparty/recastnavigation/Recast/Source/RecastContour.c,1,4,35,40,19910
modules/gltf/extensions/physics/gltf_document_extension_physics.c,12,6,11,29,80129
thirdparty/freetype/src/lzw/ftlzw.c,3,3,2,8,7139
thirdparty/basis_universal/encoder/basisu_astc_hdr_enc.c,8,19,118,145,72659
thirdparty/manifold/src/sort.c,17,50,85,152,93236
core/debugger/script_debugger.c,0,6,24,30,26614
