File,for/loops,while/loops,do-while/loops,total
test/helpers/json_test-bin-pktsplitbio.c,0,0,3,3
providers/implementations/ciphers/liblegacy-lib-cipher_des_hw.c,1,0,7,8
test/algorithmid_test-bin-algorithmid_test.c,0,0,1,1
crypto/evp/libcrypto-lib-mac_meth.c,0,0,1,1
crypto/err/libcrypto-shlib-err.c,2,2,21,25
crypto/cast/libcrypto-shlib-c_ofb64.c,0,0,1,1
crypto/bio/libcrypto-lib-bf_buff.c,0,5,5,10
crypto/conf/libcrypto-lib-conf_lib.c,0,1,0,1
providers/implementations/encode_decode/libdefault-lib-ml_common_codecs.c,0,0,2,2
providers/implementations/encode_decode/libdefault-lib-encode_key2any.c,0,0,1,1
ssl/record/methods/libcommon-lib-tls_pad.c,0,0,3,3
providers/implementations/kem/libdefault-lib-ec_kem.c,0,0,1,1
crypto/des/libcrypto-lib-str2key.c,0,1,1,2
ssl/libssl-lib-ssl_lib.c,3,6,32,41
crypto/crmf/libcrypto-lib-crmf_pbm.c,0,0,1,1
crypto/x509/libcrypto-lib-v3_usernotice.c,1,0,1,2
crypto/x509/libcrypto-shlib-x509_att.c,0,0,2,2
crypto/evp/libcrypto-lib-e_sm4.c,0,0,1,1
ssl/libssl-shlib-s3_enc.c,0,0,4,4
crypto/ml_dsa/libcrypto-lib-ml_dsa_params.c,0,0,1,1
ssl/libssl-lib-s3_lib.c,2,1,9,12
fuzz/quic-lcidm-test-bin-fuzz_rand.c,0,0,1,1
ssl/statem/libssl-lib-statem_lib.c,4,2,12,18
test/helpers/sslcorrupttest-bin-ssltestlib.c,4,7,12,23
crypto/des/libcrypto-shlib-ofb64enc.c,0,0,1,1
crypto/evp/libcrypto-shlib-evp_key.c,0,2,2,4
apps/openssl-bin-s_time.c,0,3,2,5
crypto/des/libcrypto-shlib-cfb_enc.c,0,2,4,6
crypto/libcrypto-shlib-punycode.c,0,1,6,7
ssl/libssl-shlib-ssl_lib.c,3,6,32,41
crypto/asn1/libcrypto-lib-asn1_item_list.c,0,0,1,1
providers/implementations/ciphers/libdefault-lib-cipher_chacha20_poly1305_hw.c,0,0,3,3
crypto/rc2/libcrypto-lib-rc2ofb64.c,0,0,1,1
crypto/bn/libcrypto-lib-bn_nist.c,1,0,4,5
crypto/tls13secretstest-bin-packet.c,0,1,9,10
crypto/cms/libcrypto-lib-cms_pwri.c,1,0,0,1
crypto/x509/libcrypto-shlib-v3_ncons.c,1,3,15,19
fuzz/punycode-test-bin-test-corpus.c,0,1,1,2
crypto/ec/libcrypto-shlib-ecp_smpl.c,1,0,8,9
crypto/err/libcrypto-shlib-err_mark.c,1,1,2,4
apps/openssl-bin-enc.c,2,4,3,9
crypto/x509/libcrypto-shlib-v3_usernotice.c,1,0,1,2
ssl/statem/libssl-lib-statem_clnt.c,4,0,4,8
crypto/engine/libcrypto-shlib-tb_rsa.c,1,0,0,1
apps/lib/openssl-bin-cmp_mock_srv.c,1,1,0,2
crypto/x509/libcrypto-lib-v3_ist.c,0,1,0,1
test/decoder_propq_test-bin-decoder_propq_test.c,0,1,1,2
ssl/statem/libssl-lib-extensions_cust.c,0,2,8,10
crypto/x509/libcrypto-lib-v3_utl.c,1,10,17,28
crypto/idea/libcrypto-shlib-i_skey.c,0,1,2,3
crypto/engine/libcrypto-lib-tb_pkmeth.c,1,1,1,3
apps/openssl-bin-rehash.c,1,5,9,15
crypto/evp/libcrypto-shlib-e_xcbc_d.c,0,0,1,1
crypto/bn/libcrypto-shlib-rsaz-3k-avx512.c,0,0,1,1
apps/openssl-bin-storeutl.c,0,3,1,4
crypto/x509/libcrypto-shlib-v3_enum.c,0,1,0,1
ssl/record/methods/libssl-lib-dtls_meth.c,0,2,1,3
crypto/conf/libcrypto-shlib-conf_api.c,0,0,1,1
crypto/x509/libcrypto-shlib-by_dir.c,1,4,1,6
test/helpers/cmp_hdr_test-bin-cmp_testlib.c,0,1,0,1
crypto/ts/libcrypto-lib-ts_conf.c,1,3,0,4
crypto/bio/libcrypto-shlib-bio_dump.c,0,3,2,5
fuzz/client-test-bin-fuzz_rand.c,0,0,1,1
crypto/objects/libcrypto-lib-o_names.c,0,1,2,3
crypto/x509/libcrypto-lib-pcy_tree.c,8,2,9,19
crypto/conf/libcrypto-shlib-conf_lib.c,0,1,0,1
crypto/ec/libcrypto-shlib-eck_prn.c,2,0,1,3
test/upcallstest-bin-upcallstest.c,0,1,1,2
crypto/ess/libcrypto-shlib-ess_lib.c,0,4,2,6
crypto/whrlpool/libcrypto-shlib-wp_dgst.c,1,2,5,8
crypto/rsa/libcrypto-shlib-rsa_backend.c,0,0,4,4
providers/implementations/ciphers/libdefault-lib-cipher_aes_hw.c,1,0,0,1
crypto/x509/libcrypto-lib-v3_sxnet.c,0,1,2,3
crypto/x509/libcrypto-shlib-x509_cmp.c,2,4,2,8
crypto/evp/libcrypto-shlib-evp_enc.c,3,0,10,13
crypto/bn/libcrypto-shlib-bn_div.c,0,1,4,5
crypto/engine/libcrypto-shlib-tb_pkmeth.c,1,1,1,3
apps/openssl-bin-asn1parse.c,0,2,1,3
fuzz/quic-rcidm-test-bin-test-corpus.c,0,1,1,2
test/dtlsv1listentest-bin-dtlsv1listentest.c,0,1,0,1
crypto/rc4/libcrypto-lib-rc4-md5-x86_64.c,0,0,1,1
crypto/property/libcrypto-lib-property_parse.c,0,15,18,33
providers/implementations/keymgmt/libdefault-lib-ml_kem_kmgmt.c,0,0,1,1
test/helpers/servername_test-bin-ssltestlib.c,4,7,12,23
crypto/ml_dsa/libcrypto-lib-ml_dsa_encoders.c,0,1,29,30
ssl/quic/libssl-lib-quic_txpim.c,1,1,0,2
crypto/hpke/libcrypto-shlib-hpke_util.c,0,2,5,7
crypto/x509/libcrypto-lib-x509_acert.c,0,1,1,2
providers/implementations/macs/libdefault-lib-blake2b_mac.c,1,0,1,2
crypto/des/libcrypto-shlib-cbc_enc.c,0,0,2,2
fuzz/smime-test-bin-smime.c,0,1,0,1
crypto/asn1/libcrypto-shlib-t_bitst.c,0,1,1,2
crypto/cmp/libcrypto-shlib-cmp_msg.c,0,3,0,3
providers/implementations/signature/libdefault-lib-ecdsa_sig.c,1,0,0,1
crypto/evp/libcrypto-lib-keymgmt_meth.c,0,0,1,1
crypto/rand/libcrypto-lib-randfile.c,0,0,1,1
crypto/bn/libcrypto-lib-bn_blind.c,0,0,2,2
crypto/x509/libcrypto-shlib-x509_acert.c,0,1,1,2
crypto/evp/libcrypto-lib-asymcipher.c,0,0,2,2
crypto/bn/libcrypto-shlib-bn_kron.c,0,3,0,3
ssl/libssl-shlib-ssl_cert.c,2,6,15,23
crypto/x509/libcrypto-shlib-v3_bitst.c,0,2,2,4
ssl/libssl-shlib-priority_queue.c,0,1,6,7
test/helpers/asynciotest-bin-ssltestlib.c,4,7,12,23
ssl/record/methods/libssl-shlib-tls_multib.c,0,0,1,1
crypto/hpke/libcrypto-lib-hpke.c,1,0,0,1
crypto/asn1/libcrypto-shlib-a_d2i_fp.c,0,1,2,3
crypto/rc4/liblegacy-lib-rc4-x86_64.c,0,1,10,11
crypto/conf/libcrypto-shlib-conf_ssl.c,0,0,5,5
test/helpers/cmp_ctx_test-bin-cmp_testlib.c,0,1,0,1
crypto/evp/libcrypto-lib-bio_ok.c,0,0,6,6
crypto/bio/libcrypto-lib-bss_bio.c,0,2,1,3
crypto/ct/libcrypto-shlib-ct_prn.c,0,1,1,2
crypto/x509/libcrypto-shlib-v3_admis.c,2,2,0,4
crypto/libcrypto-shlib-provider_child.c,0,1,1,2
ssl/record/libssl-shlib-rec_layer_d1.c,0,1,2,3
providers/implementations/digests/libdefault-lib-blake2s_prov.c,2,0,1,3
crypto/ffc/libcrypto-shlib-ffc_params.c,1,1,0,2
crypto/libssl-shlib-packet.c,0,1,7,8
crypto/modes/libcrypto-lib-gcm128.c,3,3,10,16
crypto/asn1/libcrypto-shlib-asn_mime.c,1,24,7,32
test/bntest-bin-bntest.c,1,6,34,41
test/evp_extra_test-bin-fake_rsaprov.c,1,0,0,1
crypto/rsa/libcrypto-shlib-rsa_lib.c,3,0,10,13
crypto/sha/libcrypto-shlib-sha1-mb-x86_64.c,0,2,11,13
test/bftest-bin-bftest.c,3,1,11,15
crypto/evp/libcrypto-lib-evp_rand.c,0,2,1,3
test/helpers/ssl_test-bin-handshake.c,0,1,2,3
crypto/bn/libcrypto-shlib-bn_gf2m.c,0,6,22,28
test/evp_fetch_prov_test-bin-evp_fetch_prov_test.c,0,0,2,2
crypto/sha/libcrypto-lib-sha3.c,1,0,0,1
crypto/evp/libcrypto-lib-e_des3.c,0,0,6,6
test/testutil/libtestutil-lib-stanza.c,1,0,4,5
crypto/x509/libcrypto-lib-pcy_node.c,0,1,1,2
crypto/cast/libcrypto-lib-c_ofb64.c,0,0,1,1
crypto/encode_decode/libcrypto-lib-encoder_pkey.c,1,0,2,3
crypto/des/libcrypto-lib-cbc_enc.c,0,0,2,2
test/bio_dgram_test-bin-bio_dgram_test.c,4,0,8,12
crypto/rand/libcrypto-lib-rand_uniform.c,0,1,0,1
test/helpers/quic_radix_test-bin-pktsplitbio.c,0,0,3,3
ssl/quic/libssl-lib-quic_reactor_wait_ctx.c,1,2,0,3
crypto/http/libcrypto-shlib-http_client.c,1,5,9,15
providers/implementations/ciphers/libdefault-lib-cipher_tdes_default_hw.c,0,0,4,4
crypto/sha/libcrypto-lib-sha256.c,0,0,3,3
crypto/ocsp/libcrypto-shlib-ocsp_prn.c,4,0,0,4
crypto/ct/libcrypto-shlib-ct_sct.c,0,0,1,1
ssl/quic/libssl-shlib-quic_thread_assist.c,0,1,0,1
apps/openssl-bin-pkcs8.c,0,1,0,1
crypto/siphash/libssl-shlib-siphash.c,0,0,7,7
crypto/bn/libcrypto-lib-rsaz_exp_x2.c,4,1,6,11
test/x509_check_cert_pkey_test-bin-x509_check_cert_pkey_test.c,0,1,0,1
test/casttest-bin-casttest.c,0,0,1,1
apps/openssl-bin-cmp.c,2,5,16,23
crypto/evp/libcrypto-lib-m_sigver.c,0,0,1,1
crypto/md4/libcrypto-lib-md4_dgst.c,0,0,4,4
crypto/libcrypto-lib-x86_64cpuid.c,1,2,10,13
crypto/asn1/libcrypto-shlib-a_object.c,0,1,6,7
crypto/sha/libcrypto-shlib-sha3.c,1,0,0,1
crypto/bn/libcrypto-lib-rsaz_exp.c,0,0,3,3
test/bad_dtls_test-bin-bad_dtls_test.c,0,0,3,3
crypto/bn/libcrypto-lib-bn_intern.c,0,0,1,1
ssl/libssl-shlib-t1_lib.c,9,15,59,83
crypto/property/libcrypto-shlib-property_parse.c,0,15,18,33
crypto/bf/libcrypto-shlib-bf_skey.c,1,0,3,4
crypto/asn1/libcrypto-shlib-tasn_fre.c,0,2,1,3
crypto/ct/libcrypto-lib-ct_x509v3.c,0,2,0,2
test/helpers/rpktest-bin-ssltestlib.c,4,7,12,23
crypto/bio/libcrypto-shlib-bss_conn.c,0,0,2,2
ssl/rio/libssl-lib-poll_immediate.c,0,2,11,13
apps/openssl-bin-pkcs12.c,6,4,5,15
crypto/whrlpool/libcrypto-lib-wp_dgst.c,1,2,5,8
crypto/aes/libcrypto-shlib-aesni-sha256-x86_64.c,0,0,12,12
crypto/ct/libcrypto-lib-ct_oct.c,3,1,1,5
crypto/x509/libcrypto-lib-v3_san.c,0,2,5,7
crypto/cmac/libcrypto-lib-cmac.c,0,0,6,6
crypto/cms/libcrypto-shlib-cms_att.c,0,0,2,2
crypto/slh_dsa/libcrypto-shlib-slh_xmss.c,0,0,2,2
ssl/quic/libssl-lib-uint_set.c,0,6,1,7
crypto/stack/libcrypto-lib-stack.c,0,5,9,14
crypto/libcrypto-lib-threads_pthread.c,0,3,4,7
crypto/bn/libcrypto-shlib-bn_sqr.c,0,0,2,2
crypto/x509/libcrypto-lib-x509cset.c,0,1,0,1
crypto/rand/libcrypto-shlib-rand_pool.c,0,0,3,3
crypto/libcrypto-shlib-sparse_array.c,1,2,7,10
crypto/cms/libcrypto-lib-cms_att.c,0,0,2,2
test/helpers/quic_srt_gen_test-bin-pktsplitbio.c,0,0,3,3
test/helpers/quic_newcid_test-bin-pktsplitbio.c,0,0,3,3
crypto/sha/libcrypto-shlib-sha256.c,0,0,3,3
crypto/srp/libcrypto-shlib-srp_lib.c,0,0,1,1
test/hpke_test-bin-hpke_test.c,8,4,11,23
crypto/aes/libcrypto-lib-vpaes-x86_64.c,0,0,2,2
crypto/hashtable/libcrypto-lib-hashfunc.c,0,0,1,1
test/test_test-bin-test_test.c,1,0,0,1
crypto/engine/libcrypto-shlib-tb_dh.c,1,0,0,1
crypto/asn1/libcrypto-shlib-asn1_parse.c,0,12,30,42
test/helpers/tls13groupselection_test-bin-ssltestlib.c,4,7,12,23
ssl/libssl-shlib-ssl_ciph.c,0,15,17,32
crypto/slh_dsa/libcrypto-shlib-slh_wots.c,0,0,9,9
crypto/modes/libcrypto-shlib-xts128.c,0,0,1,1
crypto/libcrypto-lib-mem_sec.c,2,3,1,6
crypto/evp/libcrypto-lib-digest.c,0,0,1,1
crypto/x509/libcrypto-shlib-v3_cpols.c,4,3,1,8
crypto/evp/libcrypto-lib-bio_enc.c,2,1,3,6
crypto/rsa/libcrypto-shlib-rsa_oaep.c,0,0,8,8
crypto/poly1305/libcrypto-lib-poly1305-x86_64.c,1,4,17,22
crypto/bn/libcrypto-shlib-bn_mont.c,0,0,4,4
crypto/hpke/libcrypto-lib-hpke_util.c,0,2,5,7
crypto/rand/libcrypto-lib-rand_pool.c,0,0,3,3
crypto/rc2/libcrypto-shlib-rc2ofb64.c,0,0,1,1
test/sslbuffertest-bin-sslbuffertest.c,0,0,6,6
crypto/aes/libcrypto-lib-aesni-mb-x86_64.c,0,0,8,8
apps/lib/ca_internals_test-bin-apps_ui.c,0,0,1,1
crypto/x509/libcrypto-lib-pcy_map.c,1,0,0,1
crypto/libcrypto-lib-init.c,0,1,0,1
test/hmactest-bin-hmactest.c,0,0,8,8
crypto/cms/libcrypto-shlib-cms_pwri.c,1,0,0,1
crypto/x509/libcrypto-shlib-x509name.c,0,0,3,3
crypto/cast/libcrypto-lib-c_enc.c,0,0,2,2
crypto/libcrypto-shlib-cpuid.c,0,3,2,5
test/ml_kem_internal_test-bin-ml_kem_internal_test.c,0,0,1,1
providers/common/liblegacy-lib-provider_util.c,0,0,1,1
ssl/quic/libssl-lib-quic_wire_pkt.c,2,0,3,5
crypto/bn/libcrypto-shlib-bn_ctx.c,0,1,4,5
fuzz/dtlsclient-test-bin-fuzz_rand.c,0,0,1,1
providers/implementations/kdfs/libdefault-lib-pbkdf2.c,0,0,2,2
providers/implementations/digests/libdefault-lib-blake2_prov.c,2,0,0,2
crypto/ec/curve448/libcrypto-lib-eddsa.c,1,0,1,2
crypto/pkcs7/libcrypto-lib-pk7_lib.c,1,3,0,4
apps/openssl-bin-list.c,6,3,19,28
crypto/bn/libcrypto-shlib-bn_rand.c,0,8,5,13
crypto/property/libcrypto-shlib-property.c,4,2,3,9
crypto/x509/libcrypto-shlib-v3_asid.c,2,2,4,8
providers/implementations/signature/libdefault-lib-dsa_sig.c,1,0,0,1
crypto/ocsp/libcrypto-shlib-v3_ocsp.c,0,1,0,1
