bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,for loops,while loops,do-while loops,total,File,for loops,while loops,do-while loops,total
libcrypto-lib-ts_rsp_print.c,,libcrypto-lib-ts_rsp_print.c,,libcrypto-lib-ts_rsp_print.c,,libcrypto-lib-ts_rsp_print.c,,libcrypto-lib-ts_rsp_print.c,,libcrypto-lib-ts_rsp_print.c,,../samples/decompilations/rerolled/crypto ts libcrypto-lib-ts_rsp_print.c,0,0,0,0
srptest-bin-srptest.c,,srptest-bin-srptest.c,,srptest-bin-srptest.c,,srptest-bin-srptest.c,,srptest-bin-srptest.c,,srptest-bin-srptest.c,,../samples/decompilations/rerolled/test srptest-bin-srptest.c,0,0,0,0
property_list_helper.linuxbsd.editor.x86_64.c,,property_list_helper.linuxbsd.editor.x86_64.c,,property_list_helper.linuxbsd.editor.x86_64.c,,property_list_helper.linuxbsd.editor.x86_64.c,,property_list_helper.linuxbsd.editor.x86_64.c,,property_list_helper.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene property_list_helper.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-lib-err.c,,libcrypto-lib-err.c,,libcrypto-lib-err.c,,libcrypto-lib-err.c,,libcrypto-lib-err.c,,libcrypto-lib-err.c,,../samples/decompilations/rerolled/crypto err libcrypto-lib-err.c,66,2,21,89
panel.linuxbsd.editor.x86_64.c,,panel.linuxbsd.editor.x86_64.c,,panel.linuxbsd.editor.x86_64.c,,panel.linuxbsd.editor.x86_64.c,,panel.linuxbsd.editor.x86_64.c,,panel.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene gui panel.linuxbsd.editor.x86_64.c,0,0,0,0
spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,spring_bone_collision_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 3d spring_bone_collision_3d.linuxbsd.editor.x86_64.c,0,0,0,0
pngrio.linuxbsd.editor.x86_64.c,,pngrio.linuxbsd.editor.x86_64.c,,pngrio.linuxbsd.editor.x86_64.c,,pngrio.linuxbsd.editor.x86_64.c,,pngrio.linuxbsd.editor.x86_64.c,,pngrio.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libpng pngrio.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-x509_req.c,,libcrypto-shlib-x509_req.c,,libcrypto-shlib-x509_req.c,,libcrypto-shlib-x509_req.c,,libcrypto-shlib-x509_req.c,,libcrypto-shlib-x509_req.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509_req.c,0,0,0,0
bio_enc_test-bin-bio_enc_test.c,,bio_enc_test-bin-bio_enc_test.c,,bio_enc_test-bin-bio_enc_test.c,,bio_enc_test-bin-bio_enc_test.c,,bio_enc_test-bin-bio_enc_test.c,,bio_enc_test-bin-bio_enc_test.c,,../samples/decompilations/rerolled/test bio_enc_test-bin-bio_enc_test.c,11,2,3,16
libcrypto-shlib-p12_npas.c,,libcrypto-shlib-p12_npas.c,,libcrypto-shlib-p12_npas.c,,libcrypto-shlib-p12_npas.c,,libcrypto-shlib-p12_npas.c,,libcrypto-shlib-p12_npas.c,,../samples/decompilations/rerolled/crypto pkcs12 libcrypto-shlib-p12_npas.c,0,0,0,0
cmp_server_test-bin-cmp_testlib.c,,cmp_server_test-bin-cmp_testlib.c,,cmp_server_test-bin-cmp_testlib.c,,cmp_server_test-bin-cmp_testlib.c,,cmp_server_test-bin-cmp_testlib.c,,cmp_server_test-bin-cmp_testlib.c,,../samples/decompilations/rerolled/test helpers cmp_server_test-bin-cmp_testlib.c,0,0,0,0
libcrypto-lib-tb_rsa.c,,libcrypto-lib-tb_rsa.c,,libcrypto-lib-tb_rsa.c,,libcrypto-lib-tb_rsa.c,,libcrypto-lib-tb_rsa.c,,libcrypto-lib-tb_rsa.c,,../samples/decompilations/rerolled/crypto engine libcrypto-lib-tb_rsa.c,0,0,0,0
ftotval.linuxbsd.editor.x86_64.c,,ftotval.linuxbsd.editor.x86_64.c,,ftotval.linuxbsd.editor.x86_64.c,,ftotval.linuxbsd.editor.x86_64.c,,ftotval.linuxbsd.editor.x86_64.c,,ftotval.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty freetype src base ftotval.linuxbsd.editor.x86_64.c,0,0,0,0
spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor plugins gizmos spring_arm_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
ruleiter.linuxbsd.editor.x86_64.c,,ruleiter.linuxbsd.editor.x86_64.c,,ruleiter.linuxbsd.editor.x86_64.c,,ruleiter.linuxbsd.editor.x86_64.c,,ruleiter.linuxbsd.editor.x86_64.c,,ruleiter.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common ruleiter.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-rand_uniform.c,,libcrypto-shlib-rand_uniform.c,,libcrypto-shlib-rand_uniform.c,,libcrypto-shlib-rand_uniform.c,,libcrypto-shlib-rand_uniform.c,,libcrypto-shlib-rand_uniform.c,,../samples/decompilations/rerolled/crypto rand libcrypto-shlib-rand_uniform.c,0,0,0,0
liblegacy-lib-cipher_idea_hw.c,,liblegacy-lib-cipher_idea_hw.c,,liblegacy-lib-cipher_idea_hw.c,,liblegacy-lib-cipher_idea_hw.c,,liblegacy-lib-cipher_idea_hw.c,,liblegacy-lib-cipher_idea_hw.c,,../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_idea_hw.c,0,0,0,0
libcrypto-shlib-v3_pku.c,,libcrypto-shlib-v3_pku.c,,libcrypto-shlib-v3_pku.c,,libcrypto-shlib-v3_pku.c,,libcrypto-shlib-v3_pku.c,,libcrypto-shlib-v3_pku.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_pku.c,0,0,0,0
godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,godot_broad_phase_2d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules godot_physics_2d godot_broad_phase_2d.linuxbsd.editor.x86_64.c,0,0,0,0
evp_extra_test-bin-fake_pipelineprov.c,,evp_extra_test-bin-fake_pipelineprov.c,,evp_extra_test-bin-fake_pipelineprov.c,,evp_extra_test-bin-fake_pipelineprov.c,,evp_extra_test-bin-fake_pipelineprov.c,,evp_extra_test-bin-fake_pipelineprov.c,,../samples/decompilations/rerolled/test evp_extra_test-bin-fake_pipelineprov.c,0,0,0,0
audio_server.linuxbsd.editor.x86_64.c,,audio_server.linuxbsd.editor.x86_64.c,,audio_server.linuxbsd.editor.x86_64.c,,audio_server.linuxbsd.editor.x86_64.c,,audio_server.linuxbsd.editor.x86_64.c,,audio_server.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/servers audio_server.linuxbsd.editor.x86_64.c,29,69,148,246
vp8_dec.linuxbsd.editor.x86_64.c,,vp8_dec.linuxbsd.editor.x86_64.c,,vp8_dec.linuxbsd.editor.x86_64.c,,vp8_dec.linuxbsd.editor.x86_64.c,,vp8_dec.linuxbsd.editor.x86_64.c,,vp8_dec.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp src dec vp8_dec.linuxbsd.editor.x86_64.c,24,3,15,42
libcrypto-lib-tb_dsa.c,,libcrypto-lib-tb_dsa.c,,libcrypto-lib-tb_dsa.c,,libcrypto-lib-tb_dsa.c,,libcrypto-lib-tb_dsa.c,,libcrypto-lib-tb_dsa.c,,../samples/decompilations/rerolled/crypto engine libcrypto-lib-tb_dsa.c,0,0,0,0
libcrypto-shlib-bn_mul.c,,libcrypto-shlib-bn_mul.c,,libcrypto-shlib-bn_mul.c,,libcrypto-shlib-bn_mul.c,,libcrypto-shlib-bn_mul.c,,libcrypto-shlib-bn_mul.c,,../samples/decompilations/rerolled/crypto bn libcrypto-shlib-bn_mul.c,3,5,3,11
libcrypto-shlib-bn_gcd.c,,libcrypto-shlib-bn_gcd.c,,libcrypto-shlib-bn_gcd.c,,libcrypto-shlib-bn_gcd.c,,libcrypto-shlib-bn_gcd.c,,libcrypto-shlib-bn_gcd.c,,../samples/decompilations/rerolled/crypto bn libcrypto-shlib-bn_gcd.c,0,0,0,0
rbbinode.linuxbsd.editor.x86_64.c,,rbbinode.linuxbsd.editor.x86_64.c,,rbbinode.linuxbsd.editor.x86_64.c,,rbbinode.linuxbsd.editor.x86_64.c,,rbbinode.linuxbsd.editor.x86_64.c,,rbbinode.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common rbbinode.linuxbsd.editor.x86_64.c,1,2,3,6
psa_crypto_rsa.linuxbsd.editor.x86_64.c,,psa_crypto_rsa.linuxbsd.editor.x86_64.c,,psa_crypto_rsa.linuxbsd.editor.x86_64.c,,psa_crypto_rsa.linuxbsd.editor.x86_64.c,,psa_crypto_rsa.linuxbsd.editor.x86_64.c,,psa_crypto_rsa.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty mbedtls library psa_crypto_rsa.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-lib-ctrl_params_translate.c,,libcrypto-lib-ctrl_params_translate.c,,libcrypto-lib-ctrl_params_translate.c,,libcrypto-lib-ctrl_params_translate.c,,libcrypto-lib-ctrl_params_translate.c,,libcrypto-lib-ctrl_params_translate.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-ctrl_params_translate.c,0,0,0,0
minissdpc.linuxbsd.editor.x86_64.c,,minissdpc.linuxbsd.editor.x86_64.c,,minissdpc.linuxbsd.editor.x86_64.c,,minissdpc.linuxbsd.editor.x86_64.c,,minissdpc.linuxbsd.editor.x86_64.c,,minissdpc.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty miniupnpc src minissdpc.linuxbsd.editor.x86_64.c,4,2,19,25
astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty astcenc astcenc_pick_best_endpoint_format.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-cms_io.c,,libcrypto-shlib-cms_io.c,,libcrypto-shlib-cms_io.c,,libcrypto-shlib-cms_io.c,,libcrypto-shlib-cms_io.c,,libcrypto-shlib-cms_io.c,,../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_io.c,0,0,0,0
liblegacy-lib-cipher_rc4.c,,liblegacy-lib-cipher_rc4.c,,liblegacy-lib-cipher_rc4.c,,liblegacy-lib-cipher_rc4.c,,liblegacy-lib-cipher_rc4.c,,liblegacy-lib-cipher_rc4.c,,../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_rc4.c,0,0,0,0
libcrypto-lib-e_null.c,,libcrypto-lib-e_null.c,,libcrypto-lib-e_null.c,,libcrypto-lib-e_null.c,,libcrypto-lib-e_null.c,,libcrypto-lib-e_null.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_null.c,0,0,0,0
resbund_cnv.linuxbsd.editor.x86_64.c,,resbund_cnv.linuxbsd.editor.x86_64.c,,resbund_cnv.linuxbsd.editor.x86_64.c,,resbund_cnv.linuxbsd.editor.x86_64.c,,resbund_cnv.linuxbsd.editor.x86_64.c,,resbund_cnv.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common resbund_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
upnp.linuxbsd.editor.x86_64.c,,upnp.linuxbsd.editor.x86_64.c,,upnp.linuxbsd.editor.x86_64.c,,upnp.linuxbsd.editor.x86_64.c,,upnp.linuxbsd.editor.x86_64.c,,upnp.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules upnp upnp.linuxbsd.editor.x86_64.c,0,0,0,0
libdefault-lib-generic.c,,libdefault-lib-generic.c,,libdefault-lib-generic.c,,libdefault-lib-generic.c,,libdefault-lib-generic.c,,libdefault-lib-generic.c,,../samples/decompilations/rerolled/providers implementations skeymgmt libdefault-lib-generic.c,0,0,0,0
libcrypto-shlib-cms_env.c,,libcrypto-shlib-cms_env.c,,libcrypto-shlib-cms_env.c,,libcrypto-shlib-cms_env.c,,libcrypto-shlib-cms_env.c,,libcrypto-shlib-cms_env.c,,../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_env.c,0,0,0,0
resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor import resource_importer_dynamic_font.linuxbsd.editor.x86_64.c,0,0,0,0
openssl-bin-prime.c,,openssl-bin-prime.c,,openssl-bin-prime.c,,openssl-bin-prime.c,,openssl-bin-prime.c,,openssl-bin-prime.c,,../samples/decompilations/rerolled/apps openssl-bin-prime.c,0,0,0,0
nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules navigation 3d nav_mesh_generator_3d.linuxbsd.editor.x86_64.c,0,0,0,0
bit_reader_utils.linuxbsd.editor.x86_64.c,,bit_reader_utils.linuxbsd.editor.x86_64.c,,bit_reader_utils.linuxbsd.editor.x86_64.c,,bit_reader_utils.linuxbsd.editor.x86_64.c,,bit_reader_utils.linuxbsd.editor.x86_64.c,,bit_reader_utils.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp src utils bit_reader_utils.linuxbsd.editor.x86_64.c,0,0,0,0
pcre2_study_16.linuxbsd.editor.x86_64.c,,pcre2_study_16.linuxbsd.editor.x86_64.c,,pcre2_study_16.linuxbsd.editor.x86_64.c,,pcre2_study_16.linuxbsd.editor.x86_64.c,,pcre2_study_16.linuxbsd.editor.x86_64.c,,pcre2_study_16.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_study_16.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-eng_ctrl.c,,libcrypto-shlib-eng_ctrl.c,,libcrypto-shlib-eng_ctrl.c,,libcrypto-shlib-eng_ctrl.c,,libcrypto-shlib-eng_ctrl.c,,libcrypto-shlib-eng_ctrl.c,,../samples/decompilations/rerolled/crypto engine libcrypto-shlib-eng_ctrl.c,0,0,0,0
limits.linuxbsd.editor.x86_64.c,,limits.linuxbsd.editor.x86_64.c,,limits.linuxbsd.editor.x86_64.c,,limits.linuxbsd.editor.x86_64.c,,limits.linuxbsd.editor.x86_64.c,,limits.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent limits.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-a_sign.c,,libcrypto-shlib-a_sign.c,,libcrypto-shlib-a_sign.c,,libcrypto-shlib-a_sign.c,,libcrypto-shlib-a_sign.c,,libcrypto-shlib-a_sign.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_sign.c,0,0,0,0
liblegacy-lib-wp_prov.c,,liblegacy-lib-wp_prov.c,,liblegacy-lib-wp_prov.c,,liblegacy-lib-wp_prov.c,,liblegacy-lib-wp_prov.c,,liblegacy-lib-wp_prov.c,,../samples/decompilations/rerolled/providers implementations digests liblegacy-lib-wp_prov.c,1,0,0,1
rendering_server_globals.linuxbsd.editor.x86_64.c,,rendering_server_globals.linuxbsd.editor.x86_64.c,,rendering_server_globals.linuxbsd.editor.x86_64.c,,rendering_server_globals.linuxbsd.editor.x86_64.c,,rendering_server_globals.linuxbsd.editor.x86_64.c,,rendering_server_globals.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/servers rendering rendering_server_globals.linuxbsd.editor.x86_64.c,0,0,0,0
cmp_asn_test-bin-cmp_testlib.c,,cmp_asn_test-bin-cmp_testlib.c,,cmp_asn_test-bin-cmp_testlib.c,,cmp_asn_test-bin-cmp_testlib.c,,cmp_asn_test-bin-cmp_testlib.c,,cmp_asn_test-bin-cmp_testlib.c,,../samples/decompilations/rerolled/test helpers cmp_asn_test-bin-cmp_testlib.c,0,0,0,0
gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,gdscript_byte_codegen.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules gdscript gdscript_byte_codegen.linuxbsd.editor.x86_64.c,45,75,176,296
nametable.linuxbsd.editor.x86_64.c,,nametable.linuxbsd.editor.x86_64.c,,nametable.linuxbsd.editor.x86_64.c,,nametable.linuxbsd.editor.x86_64.c,,nametable.linuxbsd.editor.x86_64.c,,nametable.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty graphite src NameTable.linuxbsd.editor.x86_64.c,0,0,0,0
sharpyuv_neon.linuxbsd.editor.x86_64.c,,sharpyuv_neon.linuxbsd.editor.x86_64.c,,sharpyuv_neon.linuxbsd.editor.x86_64.c,,sharpyuv_neon.linuxbsd.editor.x86_64.c,,sharpyuv_neon.linuxbsd.editor.x86_64.c,,sharpyuv_neon.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp sharpyuv sharpyuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-lib-cbc_cksm.c,,libcrypto-lib-cbc_cksm.c,,libcrypto-lib-cbc_cksm.c,,libcrypto-lib-cbc_cksm.c,,libcrypto-lib-cbc_cksm.c,,libcrypto-lib-cbc_cksm.c,,../samples/decompilations/rerolled/crypto des libcrypto-lib-cbc_cksm.c,0,0,0,0
libcrypto-lib-cms_err.c,,libcrypto-lib-cms_err.c,,libcrypto-lib-cms_err.c,,libcrypto-lib-cms_err.c,,libcrypto-lib-cms_err.c,,libcrypto-lib-cms_err.c,,../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_err.c,0,0,0,0
libcrypto-shlib-v3_pcia.c,,libcrypto-shlib-v3_pcia.c,,libcrypto-shlib-v3_pcia.c,,libcrypto-shlib-v3_pcia.c,,libcrypto-shlib-v3_pcia.c,,libcrypto-shlib-v3_pcia.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_pcia.c,0,0,0,0
rtcore.linuxbsd.editor.x86_64.c,,rtcore.linuxbsd.editor.x86_64.c,,rtcore.linuxbsd.editor.x86_64.c,,rtcore.linuxbsd.editor.x86_64.c,,rtcore.linuxbsd.editor.x86_64.c,,rtcore.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty embree kernels common rtcore.linuxbsd.editor.x86_64.c,5,8,12,25
libcoreutils_a-vaszprintf.c,,libcoreutils_a-vaszprintf.c,,libcoreutils_a-vaszprintf.c,,libcoreutils_a-vaszprintf.c,,libcoreutils_a-vaszprintf.c,,libcoreutils_a-vaszprintf.c,,../samples/decompilations/rerolled/lib libcoreutils_a-vaszprintf.c,0,0,0,0
gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 3d gpu_particles_collision_3d.linuxbsd.editor.x86_64.c,16,10,51,77
libcrypto-shlib-ec_cvt.c,,libcrypto-shlib-ec_cvt.c,,libcrypto-shlib-ec_cvt.c,,libcrypto-shlib-ec_cvt.c,,libcrypto-shlib-ec_cvt.c,,libcrypto-shlib-ec_cvt.c,,../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_cvt.c,0,0,0,0
libcrypto-lib-cms_env.c,,libcrypto-lib-cms_env.c,,libcrypto-lib-cms_env.c,,libcrypto-lib-cms_env.c,,libcrypto-lib-cms_env.c,,libcrypto-lib-cms_env.c,,../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_env.c,0,0,0,0
infosink.linuxbsd.editor.x86_64.c,,infosink.linuxbsd.editor.x86_64.c,,infosink.linuxbsd.editor.x86_64.c,,infosink.linuxbsd.editor.x86_64.c,,infosink.linuxbsd.editor.x86_64.c,,infosink.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent InfoSink.linuxbsd.editor.x86_64.c,0,0,0,0
libapps-lib-apps_ui.c,,libapps-lib-apps_ui.c,,libapps-lib-apps_ui.c,,libapps-lib-apps_ui.c,,libapps-lib-apps_ui.c,,libapps-lib-apps_ui.c,,../samples/decompilations/rerolled/apps lib libapps-lib-apps_ui.c,4,0,1,5
openssl-bin-ca.c,,openssl-bin-ca.c,,openssl-bin-ca.c,,openssl-bin-ca.c,,openssl-bin-ca.c,,openssl-bin-ca.c,,../samples/decompilations/rerolled/apps openssl-bin-ca.c,11,4,13,28
server-test-bin-server.c,,server-test-bin-server.c,,server-test-bin-server.c,,server-test-bin-server.c,,server-test-bin-server.c,,server-test-bin-server.c,,../samples/decompilations/rerolled/fuzz server-test-bin-server.c,0,0,0,0
constructors.linuxbsd.editor.x86_64.c,,constructors.linuxbsd.editor.x86_64.c,,constructors.linuxbsd.editor.x86_64.c,,constructors.linuxbsd.editor.x86_64.c,,constructors.linuxbsd.editor.x86_64.c,,constructors.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty manifold src constructors.linuxbsd.editor.x86_64.c,16,23,76,115
libcrypto-lib-t_acert.c,,libcrypto-lib-t_acert.c,,libcrypto-lib-t_acert.c,,libcrypto-lib-t_acert.c,,libcrypto-lib-t_acert.c,,libcrypto-lib-t_acert.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-t_acert.c,0,0,0,0
astcenc_weight_align.linuxbsd.editor.x86_64.c,,astcenc_weight_align.linuxbsd.editor.x86_64.c,,astcenc_weight_align.linuxbsd.editor.x86_64.c,,astcenc_weight_align.linuxbsd.editor.x86_64.c,,astcenc_weight_align.linuxbsd.editor.x86_64.c,,astcenc_weight_align.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty astcenc astcenc_weight_align.linuxbsd.editor.x86_64.c,0,0,0,0
openssl-bin-engine.c,,openssl-bin-engine.c,,openssl-bin-engine.c,,openssl-bin-engine.c,,openssl-bin-engine.c,,openssl-bin-engine.c,,../samples/decompilations/rerolled/apps openssl-bin-engine.c,3,3,7,13
libcrypto-lib-evp_pbe.c,,libcrypto-lib-evp_pbe.c,,libcrypto-lib-evp_pbe.c,,libcrypto-lib-evp_pbe.c,,libcrypto-lib-evp_pbe.c,,libcrypto-lib-evp_pbe.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-evp_pbe.c,0,0,0,0
project_export.linuxbsd.editor.x86_64.c,,project_export.linuxbsd.editor.x86_64.c,,project_export.linuxbsd.editor.x86_64.c,,project_export.linuxbsd.editor.x86_64.c,,project_export.linuxbsd.editor.x86_64.c,,project_export.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor export project_export.linuxbsd.editor.x86_64.c,28,39,66,133
libcrypto-lib-p5_pbe.c,,libcrypto-lib-p5_pbe.c,,libcrypto-lib-p5_pbe.c,,libcrypto-lib-p5_pbe.c,,libcrypto-lib-p5_pbe.c,,libcrypto-lib-p5_pbe.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-p5_pbe.c,0,0,0,0
libcrypto-shlib-bn_srp.c,,libcrypto-shlib-bn_srp.c,,libcrypto-shlib-bn_srp.c,,libcrypto-shlib-bn_srp.c,,libcrypto-shlib-bn_srp.c,,libcrypto-shlib-bn_srp.c,,../samples/decompilations/rerolled/crypto bn libcrypto-shlib-bn_srp.c,0,0,0,0
libcoreutils_a-time_rz.c,,libcoreutils_a-time_rz.c,,libcoreutils_a-time_rz.c,,libcoreutils_a-time_rz.c,,libcoreutils_a-time_rz.c,,libcoreutils_a-time_rz.c,,../samples/decompilations/rerolled/lib libcoreutils_a-time_rz.c,0,0,0,0
gdscript_tokenizer.linuxbsd.editor.x86_64.c,,gdscript_tokenizer.linuxbsd.editor.x86_64.c,,gdscript_tokenizer.linuxbsd.editor.x86_64.c,,gdscript_tokenizer.linuxbsd.editor.x86_64.c,,gdscript_tokenizer.linuxbsd.editor.x86_64.c,,gdscript_tokenizer.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules gdscript gdscript_tokenizer.linuxbsd.editor.x86_64.c,6,12,48,66
buildtest_c_dtls1-bin-buildtest_dtls1.c,,buildtest_c_dtls1-bin-buildtest_dtls1.c,,buildtest_c_dtls1-bin-buildtest_dtls1.c,,buildtest_c_dtls1-bin-buildtest_dtls1.c,,buildtest_c_dtls1-bin-buildtest_dtls1.c,,buildtest_c_dtls1-bin-buildtest_dtls1.c,,../samples/decompilations/rerolled/test buildtest_c_dtls1-bin-buildtest_dtls1.c,0,0,0,0
libcrypto-shlib-cms_err.c,,libcrypto-shlib-cms_err.c,,libcrypto-shlib-cms_err.c,,libcrypto-shlib-cms_err.c,,libcrypto-shlib-cms_err.c,,libcrypto-shlib-cms_err.c,,../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_err.c,0,0,0,0
audio_listener_3d.linuxbsd.editor.x86_64.c,,audio_listener_3d.linuxbsd.editor.x86_64.c,,audio_listener_3d.linuxbsd.editor.x86_64.c,,audio_listener_3d.linuxbsd.editor.x86_64.c,,audio_listener_3d.linuxbsd.editor.x86_64.c,,audio_listener_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 3d audio_listener_3d.linuxbsd.editor.x86_64.c,0,0,0,0
