Repo,File,for loops,while loops,do-while loops,total
coreutil,lib/mini-mpq-gnulib.c,0,0,0,0
coreutil,lib/getdtablesize.c,1,0,0,1
coreutil,lib/backup-rename.c,0,0,0,0
coreutil,lib/iswblank.c,0,0,0,0
coreutil,lib/xdectoumax.c,0,0,0,0
coreutil,lib/openat-safer.c,0,0,0,0
coreutil,lib/strtod.c,3,6,0,9
coreutil,lib/memchr2.c,3,1,0,4
coreutil,lib/nl_langinfo-lock.c,0,1,0,1
coreutil,lib/localename-unsafe.c,3,3,0,6
coreutil,lib/mcel.c,0,0,0,0
coreutil,lib/fdutimensat.c,0,0,0,0
coreutil,lib/sigaction.c,0,0,0,0
coreutil,lib/md5-stream.c,0,2,0,2
coreutil,lib/secure_getenv.c,0,0,0,0
coreutil,lib/strdup.c,0,0,0,0
coreutil,lib/fnmatch_loop.c,11,12,2,23
coreutil,lib/aszprintf.c,0,0,0,0
coreutil,lib/windows-timedmutex.c,1,2,0,3
coreutil,lib/mkdirat.c,0,0,0,0
coreutil,lib/vfzprintf.c,0,0,0,0
coreutil,lib/malloc/dynarray_at_failure.c,0,0,0,0
coreutil,lib/malloc/dynarray-skeleton.c,2,0,0,2
coreutil,lib/malloc/scratch_buffer_set_array_size.c,0,0,0,0
coreutil,lib/malloc/dynarray_emplace_enlarge.c,0,0,0,0
coreutil,lib/malloc/scratch_buffer_grow.c,0,0,0,0
coreutil,lib/malloc/scratch_buffer_grow_preserve.c,0,0,0,0
coreutil,lib/malloc/dynarray_resize.c,0,0,0,0
coreutil,lib/malloc/dynarray_resize_clear.c,0,0,0,0
coreutil,lib/malloc/dynarray_finalize.c,0,0,0,0
coreutil,lib/randread.c,0,4,0,4
coreutil,lib/strtoll.c,0,0,0,0
coreutil,lib/float.c,0,0,0,0
coreutil,lib/setenv.c,1,0,0,1
coreutil,lib/creat-safer.c,0,0,0,0
coreutil,lib/stdc_bit_width.c,0,0,0,0
coreutil,lib/pthread-once.c,0,0,0,0
coreutil,lib/c32_get_type_test.c,0,0,0,0
coreutil,lib/pthread-thread.c,0,0,0,0
coreutil,lib/c-strcasecmp.c,0,0,1,0
coreutil,lib/utimens.c,0,0,0,0
coreutil,lib/itold.c,0,0,0,0
coreutil,lib/physmem.c,2,0,0,2
coreutil,lib/strerror.c,0,0,0,0
coreutil,lib/xbinary-io.c,0,0,0,0
coreutil,lib/skipchars.c,0,0,0,0
coreutil,lib/memrchr.c,2,2,0,4
coreutil,lib/base64.c,0,5,0,5
coreutil,lib/mknod.c,0,0,0,0
coreutil,lib/rpmatch.c,0,0,0,0
coreutil,lib/version-etc-fsf.c,0,0,0,0
coreutil,lib/sha1-stream.c,0,2,0,2
coreutil,lib/cycle-check.c,0,0,0,0
coreutil,lib/fchdir.c,0,0,0,0
coreutil,lib/str_endswith.c,0,0,0,0
coreutil,lib/randperm.c,2,0,0,2
coreutil,lib/isnanf.c,0,0,0,0
coreutil,lib/inttostr.c,0,0,0,0
coreutil,lib/fadvise.c,0,0,0,0
coreutil,lib/getline.c,0,0,0,0
coreutil,lib/c32isxdigit.c,0,0,0,0
coreutil,lib/mini-mpq.c,2,0,0,2
coreutil,lib/dirname-lgpl.c,1,0,0,1
coreutil,lib/malloc.c,0,0,0,0
coreutil,lib/c32isdigit.c,0,0,0,0
coreutil,lib/xmalloc.c,0,0,0,0
coreutil,lib/c32tolower.c,0,0,0,0
coreutil,lib/getfilecon.c,0,0,0,0
coreutil,lib/rand-isaac.c,4,1,2,5
coreutil,lib/printf-frexpl.c,0,0,0,0
coreutil,lib/gethrxtime.c,0,0,0,0
coreutil,lib/priv-set.c,0,0,0,0
coreutil,lib/mbschr.c,1,1,0,2
coreutil,gnulib-tests/test-sm3-buffer.c,3,0,0,3
coreutil,gnulib-tests/test-stdckdint-h.c,0,0,0,0
coreutil,gnulib-tests/test-connect.c,0,0,0,0
coreutil,gnulib-tests/test-tls.c,29,0,0,29
coreutil,gnulib-tests/test-getgroups.c,1,0,0,1
coreutil,gnulib-tests/test-strtoull.c,0,0,0,0
coreutil,gnulib-tests/test-chdir.c,0,0,0,0
coreutil,gnulib-tests/test-stddef-h.c,0,0,0,0
coreutil,gnulib-tests/test-windows-mutex-type.c,0,0,0,0
coreutil,gnulib-tests/test-ctype-h.c,0,0,0,0
coreutil,gnulib-tests/test-md5-stream.c,0,0,0,0
coreutil,gnulib-tests/test-stdlib-h.c,0,0,0,0
coreutil,gnulib-tests/test-sys_ioctl-h.c,0,0,0,0
coreutil,gnulib-tests/test-alignof.c,0,0,0,0
coreutil,gnulib-tests/test-ftruncate.c,0,0,0,0
coreutil,gnulib-tests/test-usleep.c,0,0,0,0
coreutil,gnulib-tests/test-fseek.c,0,0,0,0
coreutil,gnulib-tests/test-localcharset.c,0,0,0,0
coreutil,gnulib-tests/test-sys_utsname-h.c,0,0,0,0
coreutil,gnulib-tests/test-readlinkat.c,0,0,0,0
coreutil,gnulib-tests/test-pthread.c,0,0,0,0
coreutil,gnulib-tests/test-crc.c,4,0,0,4
coreutil,gnulib-tests/test-mbslen.c,0,0,0,0
coreutil,gnulib-tests/test-getrusage.c,2,0,0,2
coreutil,gnulib-tests/sched_yield.c,0,0,0,0
coreutil,gnulib-tests/test-setlocale1.c,0,0,0,0
coreutil,gnulib-tests/test-isnand-nolibm.c,0,0,0,0
coreutil,gnulib-tests/test-isnanl-nolibm.c,0,0,0,0
coreutil,gnulib-tests/test-chmod.c,0,0,0,0
coreutil,gnulib-tests/test-wcrtomb.c,1,0,0,1
coreutil,gnulib-tests/test-windows-timedrecmutex-type.c,0,0,0,0
coreutil,gnulib-tests/test-mbsrtowcs.c,3,0,0,3
coreutil,gnulib-tests/unictype/test-ctype_alnum.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_alpha.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_upper.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_punct.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_graph.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_digit.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_space.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_print.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_blank.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_cntrl.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_lower.c,0,0,0,0
coreutil,gnulib-tests/unictype/test-ctype_xdigit.c,0,0,0,0
coreutil,gnulib-tests/test-di-set.c,2,0,0,2
coreutil,gnulib-tests/test-strsignal.c,0,0,0,0
coreutil,gnulib-tests/test-sys_types-h.c,0,0,0,0
coreutil,gnulib-tests/test-pthread-cond.c,0,0,4,0
coreutil,gnulib-tests/test-servent.c,0,0,0,0
coreutil,gnulib-tests/test-stdint-h.c,0,0,0,0
coreutil,gnulib-tests/setlocale-fixes.c,5,0,0,5
coreutil,gnulib-tests/test-localcharset-w32utf8.c,0,0,0,0
coreutil,gnulib-tests/test-c32isalpha.c,1,0,0,1
coreutil,gnulib-tests/test-xstrtold.c,0,0,0,0
coreutil,gnulib-tests/test-unsetenv.c,0,0,0,0
coreutil,gnulib-tests/test-unicodeio.c,0,0,0,0
coreutil,gnulib-tests/test-getprogname.c,0,0,0,0
coreutil,gnulib-tests/test-fnmatch.c,0,0,0,0
coreutil,gnulib-tests/test-mbschr.c,0,0,0,0
coreutil,gnulib-tests/test-symlink.c,0,0,0,0
coreutil,gnulib-tests/test-c-strncasecmp.c,0,0,0,0
coreutil,gnulib-tests/test-c-strtold.c,0,0,0,0
coreutil,gnulib-tests/test-gettimeofday.c,0,0,0,0
coreutil,gnulib-tests/test-langinfo-h.c,0,0,0,0
coreutil,gnulib-tests/test-pthread-mutex-type.c,0,0,0,0
coreutil,gnulib-tests/random.c,0,0,0,0
coreutil,gnulib-tests/test-stdio-h.c,0,0,0,0
coreutil,gnulib-tests/test-fopen.c,0,0,0,0
coreutil,gnulib-tests/test-unistd-h.c,0,0,0,0
coreutil,gnulib-tests/test-rmdir.c,0,0,0,0
coreutil,gnulib-tests/test-gettext-h.c,0,0,0,0
coreutil,gnulib-tests/test-c-strtold-mt.c,3,0,0,3
coreutil,gnulib-tests/test-raise.c,0,0,0,0
coreutil,gnulib-tests/test-alloca-opt.c,1,0,0,1
coreutil,gnulib-tests/test-ftello.c,0,0,0,0
coreutil,gnulib-tests/test-endian.c,0,0,0,0
coreutil,gnulib-tests/test-sys_time-h.c,0,0,0,0
coreutil,gnulib-tests/test-binary-io.c,0,0,0,0
coreutil,gnulib-tests/test-wcrtomb-w32.c,2,0,0,2
coreutil,gnulib-tests/test-timespec.c,5,0,0,5
coreutil,gnulib-tests/test-open.c,0,0,0,0
coreutil,gnulib-tests/test-intprops.c,0,0,0,0
coreutil,gnulib-tests/creat.c,0,0,0,0
coreutil,gnulib-tests/concat-filename.c,0,0,0,0
coreutil,gnulib-tests/test-fseeko4.c,0,0,0,0
coreutil,gnulib-tests/test-environ.c,1,0,0,1
coreutil,gnulib-tests/vma-iter.c,19,11,16,30
coreutil,gnulib-tests/ioctl.c,0,0,0,0
coreutil,gnulib-tests/test-pthread-once1.c,0,0,0,0
coreutil,gnulib-tests/test-strtod.c,0,0,0,0
coreutil,gnulib-tests/test-ftello4.c,0,0,0,0
coreutil,gnulib-tests/test-fclose.c,0,0,0,0
coreutil,gnulib-tests/str_startswith.c,0,0,0,0
coreutil,gnulib-tests/test-quotearg-simple.c,2,0,0,2
coreutil,gnulib-tests/test-nanosleep.c,0,0,0,0
coreutil,gnulib-tests/test-freopen.c,0,0,0,0
coreutil,gnulib-tests/test-file-has-acl.c,0,0,0,0
coreutil,gnulib-tests/test-mountlist.c,1,0,0,1
coreutil,gnulib-tests/test-freadptr2.c,0,0,0,0
coreutil,gnulib-tests/test-fwrite.c,0,0,0,0
coreutil,gnulib-tests/test-sys_wait-h.c,0,0,0,0
coreutil,gnulib-tests/test-once.c,0,0,0,0
coreutil,gnulib-tests/test-areadlink-with-size.c,0,0,0,0
coreutil,gnulib-tests/test-signbit.c,0,0,0,0
coreutil,gnulib-tests/test-pipe2.c,2,0,0,2
coreutil,gnulib-tests/test-c32ispunct.c,1,0,0,1
coreutil,gnulib-tests/test-xfprintf-posix.c,0,0,0,0
coreutil,gnulib-tests/test-sha1-stream.c,0,0,0,0
coreutil,gnulib-tests/localename-table.c,0,0,0,0
coreutil,gnulib-tests/test-dirent-h.c,0,0,0,0
coreutil,gnulib-tests/test-sys_socket-h.c,0,0,0,0
coreutil,gnulib-tests/test-fputc.c,0,0,0,0
coreutil,gnulib-tests/test-perror.c,0,0,0,0
coreutil,gnulib-tests/test-set-mode-acl.c,0,0,0,0
coreutil,gnulib-tests/test-md5-buffer.c,4,0,0,4
coreutil,gnulib-tests/test-iswctype.c,0,0,0,0
coreutil,gnulib-tests/test-select.c,0,0,0,0
coreutil,gnulib-tests/test-sha512-stream.c,0,0,0,0
coreutil,gnulib-tests/test-sha256-stream.c,0,0,0,0
coreutil,gnulib-tests/test-setenv.c,0,0,0,0
coreutil,gnulib-tests/test-lchown.c,0,0,0,0
coreutil,gnulib-tests/test-getcwd-lgpl.c,1,0,0,1
coreutil,gnulib-tests/test-fflush.c,0,0,0,0
coreutil,gnulib-tests/test-openat.c,0,0,0,0
coreutil,gnulib-tests/test-close.c,0,0,0,0
coreutil,gnulib-tests/test-pthread-thread.c,0,0,0,0
coreutil,gnulib-tests/test-mbsrtoc32s.c,3,0,0,3
coreutil,gnulib-tests/test-string-h.c,0,0,0,0
coreutil,gnulib-tests/test-windows-recmutex-type.c,0,0,0,0
coreutil,gnulib-tests/test-fdatasync.c,1,0,0,1
coreutil,gnulib-tests/test-xalloc-die.c,0,0,0,0
coreutil,gnulib-tests/test-sameacls.c,6,0,0,6
coreutil,gnulib-tests/test-mkfifoat.c,1,0,0,1
coreutil,gnulib-tests/test-setlocale-w32.c,0,0,0,0
coreutil,gnulib-tests/bench-sha384.c,0,0,0,0
coreutil,gnulib-tests/test-str_endswith.c,0,0,0,0
coreutil,gnulib-tests/test-fcntl-h.c,0,0,0,0
coreutil,gnulib-tests/perror.c,0,0,0,0
coreutil,gnulib-tests/test-getcwd.c,2,2,0,4
coreutil,gnulib-tests/test-sleep.c,0,0,0,0
coreutil,gnulib-tests/test-setlocale_null.c,0,0,0,0
coreutil,gnulib-tests/test-pthread_sigmask1.c,0,0,0,0
coreutil,gnulib-tests/test-sockets.c,0,0,0,0
coreutil,gnulib-tests/test-fdopendir.c,0,0,0,0
coreutil,gnulib-tests/test-localtime_r.c,0,0,0,0
coreutil,gnulib-tests/test-windows-timedmutex-type.c,0,0,0,0
coreutil,gnulib-tests/test-unlinkat.c,0,0,0,0
coreutil,gnulib-tests/test-strerror_r.c,2,0,0,2
coreutil,gnulib-tests/test-dynarray.c,2,0,0,2
coreutil,gnulib-tests/test-fchownat.c,0,0,0,0
coreutil,gnulib-tests/test-exclude.c,1,1,0,2
coreutil,gnulib-tests/test-bool.c,0,0,0,0
coreutil,gnulib-tests/bind.c,0,0,0,0
coreutil,gnulib-tests/test-snprintf.c,1,0,0,1
coreutil,gnulib-tests/test-iconv-h.c,0,0,0,0
coreutil,gnulib-tests/test-argv-iter.c,2,2,0,4
coreutil,gnulib-tests/test-mbscasecmp.c,0,0,0,0
coreutil,gnulib-tests/test-getopt-gnu.c,0,0,0,0
coreutil,gnulib-tests/test-stat.c,0,0,0,0
coreutil,gnulib-tests/test-setlocale_null-unlocked.c,0,0,0,0
coreutil,gnulib-tests/test-canonicalize.c,1,0,0,1
coreutil,gnulib-tests/test-byteswap.c,0,0,0,0
coreutil,gnulib-tests/bench-crc.c,1,0,0,1
coreutil,gnulib-tests/accept.c,0,0,0,0
coreutil,gnulib-tests/test-write.c,0,0,0,0
coreutil,gnulib-tests/uniwidth/test-uc_width.c,1,0,0,1
coreutil,gnulib-tests/uniwidth/test-uc_width2.c,1,0,0,1
coreutil,gnulib-tests/test-inttostr.c,0,1,0,1
coreutil,gnulib-tests/test-strtold1.c,0,0,0,0
coreutil,gnulib-tests/test-htonl.c,0,0,0,0
coreutil,gnulib-tests/test-strtoimax.c,0,0,0,0
coreutil,gnulib-tests/test-fnmatch-h.c,0,0,0,0
coreutil,gnulib-tests/test-uchar-h.c,0,0,0,0
coreutil,gnulib-tests/test-nl_langinfo1.c,0,0,0,0
coreutil,gnulib-tests/test-c32iscntrl.c,1,0,0,1
coreutil,gnulib-tests/test-c32rtomb-w32.c,2,0,0,2
coreutil,gnulib-tests/test-fseterr.c,0,0,0,0
coreutil,gnulib-tests/test-setlocale-w32utf8.c,0,0,0,0
coreutil,gnulib-tests/test-float-h.c,6,3,0,9
coreutil,gnulib-tests/test-vzprintf-posix.c,0,0,0,0
coreutil,gnulib-tests/socket.c,0,0,0,0
coreutil,gnulib-tests/test-yesno.c,0,1,0,1
coreutil,gnulib-tests/randoml.c,0,0,0,0
coreutil,gnulib-tests/test-mbrlen.c,2,0,0,2
coreutil,gnulib-tests/pthread-rwlock.c,2,4,0,6
coreutil,gnulib-tests/test-freopen-safer.c,0,0,0,0
coreutil,gnulib-tests/test-localename-w32utf8.c,0,0,0,0
coreutil,gnulib-tests/test-calloc-posix.c,0,0,0,0
coreutil,gnulib-tests/test-thread_self.c,0,0,0,0
coreutil,gnulib-tests/test-memchr2.c,4,0,0,4
coreutil,gnulib-tests/randomd.c,0,0,0,0
coreutil,gnulib-tests/test-fopen-safer.c,0,0,0,0
coreutil,gnulib-tests/test-read.c,0,0,0,0
coreutil,gnulib-tests/test-memchr.c,8,0,0,8
coreutil,gnulib-tests/test-freadahead.c,0,0,0,0
coreutil,gnulib-tests/test-mbrlen-w32.c,2,0,0,2
coreutil,gnulib-tests/test-free.c,7,0,0,7
coreutil,gnulib-tests/test-getline.c,0,0,0,0
coreutil,gnulib-tests/test-xstrtod.c,0,0,0,0
coreutil,gnulib-tests/test-copy-acl.c,0,0,0,0
coreutil,gnulib-tests/test-str_startswith.c,0,0,0,0
coreutil,gnulib-tests/test-perror2.c,1,0,0,1
coreutil,gnulib-tests/test-areadlinkat-with-size.c,0,0,0,0
coreutil,gnulib-tests/test-select-fd.c,0,0,0,0
coreutil,gnulib-tests/test-u64.c,0,0,0,0
coreutil,gnulib-tests/test-argmatch.c,0,0,0,0
coreutil,gnulib-tests/getlocalename_l-unsafe.c,12,0,0,12
coreutil,gnulib-tests/test-bitrotate.c,0,0,0,0
coreutil,gnulib-tests/timespec-sub.c,0,0,0,0
coreutil,gnulib-tests/test-c-ctype.c,2,0,0,2
coreutil,gnulib-tests/test-printf-frexpl.c,11,0,0,11
coreutil,gnulib-tests/test-gettime-res.c,1,0,0,1
coreutil,gnulib-tests/unicase/test-uc_tolower.c,0,0,0,0
coreutil,gnulib-tests/test-verify-try.c,0,0,0,0
coreutil,gnulib-tests/test-select-stdin.c,1,0,0,1
coreutil,gnulib-tests/test-arpa_inet-h.c,0,0,0,0
coreutil,gnulib-tests/test-strerror.c,0,0,0,0
coreutil,gnulib-tests/test-c32isgraph.c,1,0,0,1
coreutil,gnulib-tests/test-fcntl.c,0,0,0,0
coreutil,gnulib-tests/test-localeconv.c,0,0,0,0
coreutil,gnulib-tests/randomb.c,0,0,0,0
coreutil,gnulib-tests/test-scratch-buffer.c,8,2,0,10
coreutil,gnulib-tests/test-inttypes-h.c,0,0,0,0
coreutil,gnulib-tests/test-sig2str.c,0,0,0,0
coreutil,gnulib-tests/test-nstrftime.c,0,0,0,0
coreutil,gnulib-tests/localename.c,0,0,0,0
coreutil,gnulib-tests/test-math-h.c,0,0,0,0
coreutil,gnulib-tests/test-mbrtoc32.c,2,0,0,2
coreutil,gnulib-tests/test-openat-safer.c,2,0,0,2
coreutil,gnulib-tests/test-dirname.c,1,0,0,1
coreutil,gnulib-tests/glthread/thread.c,1,0,0,1
coreutil,gnulib-tests/test-c32isdigit.c,1,0,0,1
coreutil,gnulib-tests/test-getlogin.c,0,0,0,0
coreutil,gnulib-tests/test-wcwidth.c,2,0,0,2
coreutil,gnulib-tests/test-futimens.c,0,0,0,0
coreutil,gnulib-tests/test-c32isxdigit.c,1,0,0,1
coreutil,gnulib-tests/test-c32width.c,2,0,0,2
coreutil,gnulib-tests/test-isblank.c,1,0,0,1
coreutil,gnulib-tests/test-dup-safer.c,1,0,0,1
coreutil,gnulib-tests/test-printf-frexp.c,11,0,0,11
coreutil,gnulib-tests/strftime-fixes.c,0,0,0,0
coreutil,gnulib-tests/listen.c,0,0,0,0
coreutil,gnulib-tests/test-nullptr.c,0,0,0,0
coreutil,gnulib-tests/test-largefile.c,0,0,0,0
coreutil,gnulib-tests/test-regex.c,3,0,0,3
coreutil,gnulib-tests/test-fadvise.c,0,0,0,0
coreutil,gnulib-tests/test-c32isspace.c,1,0,0,1
coreutil,gnulib-tests/test-nl_langinfo2.c,1,0,0,1
coreutil,gnulib-tests/test-iswblank.c,0,0,0,0
coreutil,gnulib-tests/test-gethostname.c,0,0,0,0
coreutil,gnulib-tests/test-libgmp-mpq.c,0,0,0,0
coreutil,gnulib-tests/test-fpurge.c,1,0,0,1
coreutil,gnulib-tests/test-getopt-posix.c,0,0,0,0
coreutil,gnulib-tests/test-vfzprintf-posix.c,0,0,0,0
coreutil,gnulib-tests/test-fcntl-safer.c,0,0,0,0
coreutil,gnulib-tests/test-fchmodat.c,0,0,0,0
coreutil,gnulib-tests/test-strtold.c,0,0,0,0
coreutil,gnulib-tests/test-parse-datetime.c,1,0,0,1
coreutil,gnulib-tests/c-strcasestr.c,0,1,0,1
coreutil,gnulib-tests/strerror_r.c,0,0,0,0
coreutil,gnulib-tests/test-qsort_r.c,0,0,0,0
coreutil,gnulib-tests/test-year2038.c,0,0,0,0
coreutil,gnulib-tests/test-areadlinkat.c,0,0,0,0
coreutil,gnulib-tests/test-renameat.c,1,0,0,1
coreutil,gnulib-tests/test-errno-h.c,1,0,0,1
coreutil,gnulib-tests/tmpfile.c,0,0,1,0
coreutil,gnulib-tests/test-sys_random-h.c,0,0,0,0
coreutil,gnulib-tests/setlocale.c,10,3,0,13
coreutil,gnulib-tests/test-rwlock1.c,1,0,0,1
coreutil,gnulib-tests/test-ftell.c,0,0,0,0
coreutil,gnulib-tests/atoll.c,0,0,0,0
coreutil,gnulib-tests/test-fdutimensat.c,0,0,0,0
coreutil,gnulib-tests/test-netdb-h.c,0,0,0,0
coreutil,gnulib-tests/test-sigprocmask.c,0,0,0,0
coreutil,gnulib-tests/test-pathmax.c,0,0,0,0
coreutil,gnulib-tests/test-ignore-value.c,0,0,0,0
coreutil,gnulib-tests/test-accept.c,0,0,0,0
coreutil,gnulib-tests/test-sha1-buffer.c,2,0,0,2
coreutil,gnulib-tests/test-mbrtoc32-w32.c,2,0,0,2
coreutil,gnulib-tests/test-iswxdigit.c,1,0,0,1
coreutil,gnulib-tests/windows-timedrwlock.c,1,6,4,7
coreutil,gnulib-tests/bench-sha224.c,0,0,0,0
coreutil,gnulib-tests/test-faccessat.c,0,0,0,0
coreutil,gnulib-tests/test-vasprintf-posix.c,21,0,0,21
coreutil,gnulib-tests/test-c32isupper.c,1,0,0,1
coreutil,gnulib-tests/test-alignasof.c,0,0,0,0
coreutil,gnulib-tests/test-mkdir.c,0,0,0,0
coreutil,gnulib-tests/test-access.c,0,0,0,0
coreutil,gnulib-tests/test-fseeko3.c,0,0,0,0
coreutil,gnulib-tests/test-pthread_sigmask2.c,0,0,0,0
coreutil,gnulib-tests/usleep.c,0,1,0,1
coreutil,gnulib-tests/test-vasnprintf.c,3,0,0,3
coreutil,gnulib-tests/test-getdtablesize.c,0,0,0,0
coreutil,gnulib-tests/test-euidaccess.c,0,0,0,0
coreutil,gnulib-tests/test-localename.c,12,0,0,12
coreutil,gnulib-tests/test-calloc-gnu.c,1,0,0,1
coreutil,gnulib-tests/test-hard-locale.c,0,0,0,0
coreutil,gnulib-tests/test-dirfd.c,0,0,0,0
coreutil,gnulib-tests/test-readtokens.c,0,1,0,1
coreutil,gnulib-tests/test-c-strtold1.c,0,0,0,0
coreutil,gnulib-tests/test-fgetc.c,0,0,0,0
coreutil,gnulib-tests/test-fpending.c,0,0,0,0
coreutil,gnulib-tests/test-bind.c,0,0,0,0
coreutil,gnulib-tests/test-xvasprintf.c,2,0,0,2
coreutil,gnulib-tests/test-lchmod.c,0,0,0,0
coreutil,gnulib-tests/test-xstrtoumax.c,0,0,0,0
coreutil,gnulib-tests/test-wctype-h.c,0,0,0,0
coreutil,gnulib-tests/test-posix_memalign.c,2,0,0,2
coreutil,gnulib-tests/test-wmemchr.c,0,0,0,0
coreutil,gnulib-tests/test-setlocale_null-mt-all.c,2,0,0,2
coreutil,gnulib-tests/test-setlocale2.c,0,0,0,0
coreutil,gnulib-tests/test-isatty.c,0,0,0,0
coreutil,gnulib-tests/test-base32.c,0,0,0,0
coreutil,gnulib-tests/test-posixtm.c,1,0,0,1
coreutil,gnulib-tests/test-userspec.c,2,0,0,2
coreutil,gnulib-tests/test-memset_explicit.c,2,0,0,2
coreutil,gnulib-tests/test-areadlink.c,0,0,0,0
coreutil,gnulib-tests/sleep.c,1,1,0,2
coreutil,gnulib-tests/test-c32islower.c,1,0,0,1
coreutil,gnulib-tests/test-version-etc.c,0,0,0,0
coreutil,gnulib-tests/test-mkdirat.c,0,0,0,0
coreutil,gnulib-tests/test-nl_langinfo-mt.c,7,0,0,7
coreutil,gnulib-tests/test-xprintf-posix.c,0,0,0,0
coreutil,gnulib-tests/test-freadseek.c,0,0,0,0
coreutil,gnulib-tests/test-frexpl.c,0,0,0,0
coreutil,gnulib-tests/test-ioctl.c,0,0,0,0
coreutil,gnulib-tests/test-c-strcasecmp.c,0,0,0,0
coreutil,gnulib-tests/test-ftell3.c,0,0,0,0
coreutil,gnulib-tests/test-verify.c,0,0,0,0
coreutil,gnulib-tests/test-gmtime_r-mt.c,2,0,0,2
coreutil,gnulib-tests/test-mknod.c,0,0,0,0
coreutil,gnulib-tests/test-sys_uio-h.c,0,0,0,0
coreutil,gnulib-tests/test-remove.c,0,0,0,0
coreutil,gnulib-tests/test-lseek.c,0,0,0,0
coreutil,gnulib-tests/test-filevercmp.c,6,0,0,6
coreutil,gnulib-tests/test-alignalloc.c,2,0,0,2
coreutil,gnulib-tests/test-mkfifo.c,0,0,0,0
coreutil,gnulib-tests/test-memcasecmp.c,1,0,0,1
coreutil,gnulib-tests/test-inet_pton.c,0,0,0,0
coreutil,gnulib-tests/test-fseeko.c,0,0,0,0
coreutil,gnulib-tests/test-explicit_bzero.c,1,0,0,1
coreutil,gnulib-tests/test-linkat.c,1,0,0,1
coreutil,gnulib-tests/test-c-strtod-mt.c,3,0,0,3
coreutil,gnulib-tests/test-inet_ntop.c,0,0,0,0
coreutil,gnulib-tests/test-xstrtol.c,1,0,0,1
coreutil,gnulib-tests/test-fstatat.c,0,0,0,0
coreutil,gnulib-tests/timespec-add.c,0,0,0,0
coreutil,gnulib-tests/test-filenamecat.c,1,0,0,1
coreutil,gnulib-tests/test-frexp.c,0,0,0,0
coreutil,gnulib-tests/test-reallocarray.c,1,0,0,1
coreutil,gnulib-tests/test-fsync.c,1,0,0,1
coreutil,gnulib-tests/test-read-file.c,0,0,0,0
coreutil,gnulib-tests/test-random.c,1,0,0,1
coreutil,gnulib-tests/random_r.c,1,1,0,2
coreutil,gnulib-tests/test-time-h.c,0,0,0,0
coreutil,gnulib-tests/test-renameatu.c,1,0,0,1
coreutil,gnulib-tests/test-termios-h.c,0,0,0,0
coreutil,gnulib-tests/test-fflush2.c,0,0,0,0
coreutil,gnulib-tests/test-freadptr.c,0,0,0,0
coreutil,gnulib-tests/wctob.c,0,0,0,0
coreutil,gnulib-tests/test-filemode.c,1,0,0,1
coreutil,gnulib-tests/test-physmem.c,0,0,0,0
coreutil,gnulib-tests/test-c-strtod1.c,0,0,0,0
coreutil,gnulib-tests/test-strtoll.c,0,0,0,0
coreutil,gnulib-tests/test-thread_create.c,0,0,0,0
coreutil,gnulib-tests/test-fopen-gnu.c,0,0,0,0
coreutil,gnulib-tests/test-mbsinit.c,0,0,0,0
coreutil,gnulib-tests/test-pthread-mutex.c,9,2,0,11
coreutil,gnulib-tests/wctomb.c,0,0,0,0
coreutil,gnulib-tests/test-getndelim2.c,1,0,0,1
coreutil,gnulib-tests/test-ino-map.c,1,0,0,1
coreutil,gnulib-tests/test-lstat.c,0,0,0,0
coreutil,gnulib-tests/test-setsockopt.c,0,0,0,0
coreutil,gnulib-tests/locale.c,0,0,0,0
coreutil,gnulib-tests/test-uname.c,0,0,0,0
coreutil,gnulib-tests/test-gmtime_r.c,0,0,0,0
coreutil,gnulib-tests/test-sigaction.c,0,0,0,0
coreutil,gnulib-tests/test-getrandom.c,0,0,0,0
coreutil,gnulib-tests/test-utimensat.c,0,0,0,0
coreutil,gnulib-tests/test-link.c,0,0,0,0
coreutil,gnulib-tests/connect.c,0,0,0,0
coreutil,gnulib-tests/test-strtod1.c,0,0,0,0
coreutil,gnulib-tests/test-chown.c,0,0,0,0
coreutil,gnulib-tests/test-malloc-posix.c,0,0,0,0
coreutil,gnulib-tests/test-array-mergesort.c,9,0,0,9
coreutil,gnulib-tests/bench-sha256.c,0,0,0,0
coreutil,gnulib-tests/test-xstrtoul.c,0,0,0,0
coreutil,gnulib-tests/test-xstrtoimax.c,0,0,0,0
coreutil,gnulib-tests/test-btoc32.c,5,0,0,5
coreutil,gnulib-tests/test-readutmp.c,1,0,0,1
coreutil,gnulib-tests/test-creat.c,0,0,0,0
coreutil,gnulib-tests/test-time.c,0,0,1,0
coreutil,gnulib-tests/test-wctype.c,0,0,0,0
