File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/editor plugins gizmos collision_object_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-ts.c,2,2,1,5
../samples/decompilations/rerolled/crypto libcrypto-lib-deterministic_nonce.c,1,0,2,3
../samples/decompilations/rerolled/crypto dh libcrypto-lib-dh_depr.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty glslang SPIRV Logger.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-arpa_inet.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_attrmap.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-qlog_event_helpers.c,2,0,3,5
../samples/decompilations/rerolled/test helpers json_test-bin-pktsplitbio.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_des_hw.c,0,0,0,0
../samples/decompilations/rerolled/test algorithmid_test-bin-algorithmid_test.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Constraints PulleyConstraint.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto cmp libcrypto-lib-cmp_http.c,0,0,0,0
../samples/decompilations/rerolled/modules godot_physics_2d godot_collision_solver_2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-mac_meth.c,5,0,1,6
../samples/decompilations/rerolled/crypto err libcrypto-shlib-err.c,66,2,21,89
../samples/decompilations/rerolled/crypto cast libcrypto-shlib-c_ofb64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty recastnavigation Recast Source RecastContour.linuxbsd.editor.x86_64.c,1,4,35,40
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_buff.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf extensions physics gltf_document_extension_physics.linuxbsd.editor.x86_64.c,13,6,11,30
../samples/decompilations/rerolled/crypto conf libcrypto-lib-conf_lib.c,6,1,0,7
../samples/decompilations/rerolled/thirdparty mbedtls library psa_crypto_driver_wrappers_no_static.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations encode_decode libdefault-lib-ml_common_codecs.c,2,0,2,4
../samples/decompilations/rerolled/thirdparty freetype src lzw ftlzw.linuxbsd.editor.x86_64.c,4,3,2,9
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509aset.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_astc_hdr_enc.linuxbsd.editor.x86_64.c,11,19,118,148
../samples/decompilations/rerolled/thirdparty manifold src sort.linuxbsd.editor.x86_64.c,17,51,84,152
../samples/decompilations/rerolled/lib libcoreutils_a-posixver.c,0,0,0,0
../samples/decompilations/rerolled/core debugger script_debugger.linuxbsd.editor.x86_64.c,4,6,24,34
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-shape.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations encode_decode libdefault-lib-encode_key2any.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-getugroups.c,0,0,0,0
../samples/decompilations/rerolled/crypto dh libcrypto-lib-dh_meth.c,0,0,0,0
../samples/decompilations/rerolled/ssl record methods libcommon-lib-tls_pad.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations kem libdefault-lib-ec_kem.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_tdes_common.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-tasn_scn.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common bytestream.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules godot_physics_3d godot_body_direct_state_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene gui tree.linuxbsd.editor.x86_64.c,58,48,141,247
../samples/decompilations/rerolled/lib libcoreutils_a-realloc.c,0,0,0,0
../samples/decompilations/rerolled/crypto des libcrypto-lib-str2key.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec curve448 libcrypto-shlib-curve448_tables.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty zlib zutil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor multi_node_edit.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins shader_editor_plugin.linuxbsd.editor.x86_64.c,24,37,50,111
../samples/decompilations/rerolled/editor debugger debug_adapter debug_adapter_protocol.linuxbsd.editor.x86_64.c,26,69,101,196
../samples/decompilations/rerolled/ssl libssl-lib-ssl_lib.c,8,6,32,46
../samples/decompilations/rerolled/scene resources 2d skeleton skeleton_modification_2d_lookat.linuxbsd.editor.x86_64.c,6,1,10,17
../samples/decompilations/rerolled/crypto dso libcrypto-shlib-dso_lib.c,4,0,0,4
../samples/decompilations/rerolled/servers rendering shader_preprocessor.linuxbsd.editor.x86_64.c,24,33,81,138
../samples/decompilations/rerolled/crypto crmf libcrypto-lib-crmf_pbm.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp upsampling_sse2.linuxbsd.editor.x86_64.c,35,0,14,49
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_usernotice.c,0,0,0,0
../samples/decompilations/rerolled/crypto async libcrypto-shlib-async_err.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509_att.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-lib-threads_lib.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp filters.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/core debugger engine_debugger.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-threads_none.c,0,0,0,0
../samples/decompilations/rerolled/src whoami.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-e_sm4.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests bench_sha512-bench-sha512.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-shlib-s3_enc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty rvo2 rvo2_2d Obstacle2d.linuxbsd.editor.x86_64.c,1,0,0,1
../samples/decompilations/rerolled/crypto encode_decode libcrypto-lib-decoder_err.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_camellia.c,0,0,0,0
../samples/decompilations/rerolled/crypto ml_dsa libcrypto-lib-ml_dsa_params.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp yuv_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_e_os2-bin-buildtest_e_os2.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-lib-s3_lib.c,7,1,9,17
../samples/decompilations/rerolled/drivers windows file_access_windows.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz quic-lcidm-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/ssl statem libssl-lib-statem_lib.c,5,2,12,19
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Vehicle VehicleTransmission.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/rerolled/test helpers sslcorrupttest-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/crypto des libcrypto-shlib-ofb64enc.c,2,0,1,3
../samples/decompilations/rerolled/thirdparty icu4c common ucharstrie.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src remove.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d audio_stream_player_3d.linuxbsd.editor.x86_64.c,6,8,47,61
../samples/decompilations/rerolled/providers implementations digests liblegacy-lib-md4_prov.c,1,0,0,1
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-evp_key.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-s_time.c,1,3,2,6
../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent preprocessor Pp.linuxbsd.editor.x86_64.c,16,20,86,122
../samples/decompilations/rerolled/editor themes editor_scale.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests test-localcharset.c,0,0,0,0
../samples/decompilations/rerolled/crypto des libcrypto-shlib-cfb_enc.c,2,2,4,8
../samples/decompilations/rerolled/thirdparty thorvg src common tvgStr.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d sprite_2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-s_lib.c,1,0,0,1
../samples/decompilations/rerolled/test provider_fallback_test-bin-provider_fallback_test.c,0,0,0,0
../samples/decompilations/rerolled/scene main canvas_item.linuxbsd.editor.x86_64.c,11,24,112,147
../samples/decompilations/rerolled/thirdparty astcenc astcenc_block_sizes.linuxbsd.editor.x86_64.c,8,3,44,55
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision BroadPhase BroadPhaseQuadTree.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf extensions physics gltf_physics_body.linuxbsd.editor.x86_64.c,11,0,9,20
../samples/decompilations/rerolled/crypto libcrypto-shlib-punycode.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty zstd decompress huf_decompress.linuxbsd.editor.x86_64.c,46,2,102,150
../samples/decompilations/rerolled/modules gdscript gdscript_tokenizer_buffer.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c i18n uspoof_impl.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/drivers vulkan vulkan_hooks.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common unifunct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor editor_log.linuxbsd.editor.x86_64.c,19,16,45,80
../samples/decompilations/rerolled/core error error_macros.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-shlib-ssl_lib.c,8,6,32,46
../samples/decompilations/rerolled/crypto asn1 libcrypto-lib-asn1_item_list.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-sleep.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty freetype src sfnt sfnt.linuxbsd.editor.x86_64.c,27,44,141,212
../samples/decompilations/rerolled/modules godot_physics_3d godot_space_3d.linuxbsd.editor.x86_64.c,12,17,61,90
../samples/decompilations/rerolled/core templates hash_map.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto async arch libcrypto-lib-async_null.c,0,0,0,0
../samples/decompilations/rerolled/modules fbx editor editor_scene_importer_fbx2gltf.linuxbsd.editor.x86_64.c,8,10,34,52
../samples/decompilations/rerolled/crypto camellia libcrypto-shlib-cmll_ofb.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_chacha20_poly1305_hw.c,0,0,0,0
../samples/decompilations/rerolled/crypto rc2 libcrypto-lib-rc2ofb64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty zlib deflate.linuxbsd.editor.x86_64.c,5,8,18,31
../samples/decompilations/rerolled/crypto pem libcrypto-shlib-pem_all.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library ssl_tls12_server.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_nist.c,8,0,4,12
../samples/decompilations/rerolled/scene resources 3d sky_material.linuxbsd.editor.x86_64.c,7,3,9,19
../samples/decompilations/rerolled/crypto tls13secretstest-bin-packet.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins animation_blend_space_1d_editor.linuxbsd.editor.x86_64.c,15,33,81,129
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_method.c,0,0,0,0
../samples/decompilations/rerolled/fuzz asn1parse-test-bin-asn1parse.c,0,0,0,0
../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_pwri.c,0,0,0,0
../samples/decompilations/rerolled/src install.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations macs libdefault-lib-siphash_prov.c,4,0,0,4
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision Shape TaperedCylinderShape.linuxbsd.editor.x86_64.c,0,3,6,9
../samples/decompilations/rerolled/lib libcoreutils_a-getprogname.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp enc_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_ncons.c,0,0,0,0
../samples/decompilations/rerolled/fuzz punycode-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/modules minimp3 audio_stream_mp3.linuxbsd.editor.x86_64.c,18,10,90,118
../samples/decompilations/rerolled/fuzz crl-test-bin-crl.c,0,0,0,0
../samples/decompilations/rerolled/editor editor_translation_parser.linuxbsd.editor.x86_64.c,9,11,39,59
../samples/decompilations/rerolled/modules bcdec image_decompress_bcdec.linuxbsd.editor.x86_64.c,2,1,35,38
../samples/decompilations/rerolled/thirdparty mbedtls library psa_util.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library psa_crypto_aead.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto camellia libcrypto-shlib-cmll_misc.c,0,0,0,0
../samples/decompilations/rerolled/test testutil libtestutil-lib-test_options.c,0,0,0,0
../samples/decompilations/rerolled/scene gui popup_menu.linuxbsd.editor.x86_64.c,19,26,79,124
../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ecp_smpl.c,4,0,8,12
../samples/decompilations/rerolled/thirdparty rvo2 rvo2_3d KdTree3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_asn1.c,0,0,0,0
../samples/decompilations/rerolled/scene resources bit_map.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules tinyexr register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_modes-bin-buildtest_modes.c,0,0,0,0
../samples/decompilations/rerolled/src nl.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr editor openxr_binding_modifiers_dialog.linuxbsd.editor.x86_64.c,11,5,12,28
../samples/decompilations/rerolled/gnulib-tests bench_sha256-bench-sha256.c,0,0,0,0
../samples/decompilations/rerolled/modules godot_physics_2d godot_collision_solver_2d_sat.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-shlib-p12_decr.c,0,0,0,0
../samples/decompilations/rerolled/crypto err libcrypto-shlib-err_mark.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-enc.c,3,4,3,10
../samples/decompilations/rerolled/providers implementations macs libdefault-lib-hmac_prov.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509type.c,0,0,0,0
../samples/decompilations/rerolled/servers audio effects audio_effect_eq.linuxbsd.editor.x86_64.c,9,8,29,46
../samples/decompilations/rerolled/providers common libdefault-lib-securitycheck_default.c,0,0,0,0
../samples/decompilations/rerolled/editor debugger editor_file_server.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering renderer_rd storage_rd light_storage.linuxbsd.editor.x86_64.c,18,40,138,196
../samples/decompilations/rerolled/test buildtest_c_srtp-bin-buildtest_srtp.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libpng pngerror.linuxbsd.editor.x86_64.c,1,1,16,18
../samples/decompilations/rerolled/scene 3d physics shape_cast_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/platform linuxbsd libudev-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_usernotice.c,0,0,0,0
../samples/decompilations/rerolled/ssl statem libssl-lib-statem_clnt.c,8,0,4,12
../samples/decompilations/rerolled/crypto engine libcrypto-shlib-tb_rsa.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-umaxtostr.c,0,0,0,0
../samples/decompilations/rerolled/scene gui base_button.linuxbsd.editor.x86_64.c,10,10,27,47
../samples/decompilations/rerolled/servers navigation_server_2d.linuxbsd.editor.x86_64.c,12,7,40,59
../samples/decompilations/rerolled/platform web export export.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ucnv_ct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps lib openssl-bin-cmp_mock_srv.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-math.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins voxel_gi_editor_plugin.linuxbsd.editor.x86_64.c,8,4,14,26
../samples/decompilations/rerolled/thirdparty glslang glslang MachineIndependent PoolAlloc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-cc_newreno.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-progname.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf structures gltf_animation.linuxbsd.editor.x86_64.c,5,0,17,22
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_no_ass.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-paint-extents.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_ist.c,0,0,0,0
../samples/decompilations/rerolled/test decoder_propq_test-bin-decoder_propq_test.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_types.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty manifold src boolean3.linuxbsd.editor.x86_64.c,6,18,38,62
../samples/decompilations/rerolled/editor export editor_export_preset.linuxbsd.editor.x86_64.c,8,17,67,92
../samples/decompilations/rerolled/modules csg editor csg_gizmos.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl statem libssl-lib-extensions_cust.c,3,2,8,13
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_utl.c,3,10,17,30
../samples/decompilations/rerolled/modules jolt_physics shapes jolt_height_map_shape_3d.linuxbsd.editor.x86_64.c,3,3,17,23
../samples/decompilations/rerolled/crypto idea libcrypto-shlib-i_skey.c,0,0,0,0
../samples/decompilations/rerolled/test dsatest-bin-dsatest.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering renderer_rd effects fsr.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d physics static_body_2d.linuxbsd.editor.x86_64.c,13,4,20,37
../samples/decompilations/rerolled/src sha224sum-digest.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-ossl_core_bio.c,0,0,0,0
../samples/decompilations/rerolled/modules camera buffer_decoder.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-lib-pk12err.c,0,0,0,0
../samples/decompilations/rerolled/crypto engine libcrypto-lib-tb_pkmeth.c,0,0,0,0
../samples/decompilations/rerolled/modules noise fastnoise_lite.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules interactive_music audio_stream_playlist.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test tls13groupselection_test-bin-tls13groupselection_test.c,0,0,0,0
../samples/decompilations/rerolled/servers audio audio_stream.linuxbsd.editor.x86_64.c,19,16,56,91
../samples/decompilations/rerolled/apps openssl-bin-rehash.c,0,0,0,0
../samples/decompilations/rerolled/crypto kdf libcrypto-lib-kdf_err.c,0,0,0,0
../samples/decompilations/rerolled/crypto rc2 libcrypto-shlib-rc2_ecb.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos shape_cast_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-cloexec.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_convert_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x_attrib.c,1,0,0,1
../samples/decompilations/rerolled/thirdparty mbedtls library bignum_core.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics jolt_physics_server_3d.linuxbsd.editor.x86_64.c,10,9,41,60
../samples/decompilations/rerolled/servers rendering rendering_device_driver.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene animation tween.linuxbsd.editor.x86_64.c,10,6,31,47
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-e_xcbc_d.c,0,0,0,0
../samples/decompilations/rerolled/crypto bn libcrypto-shlib-rsaz-3k-avx512.c,6,0,1,7
../samples/decompilations/rerolled/core io resource_loader.linuxbsd.editor.x86_64.c,16,43,150,209
../samples/decompilations/rerolled/lib libcoreutils_a-strintcmp.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-storeutl.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ecdh_ossl.c,1,0,0,1
../samples/decompilations/rerolled/platform linuxbsd freedesktop_portal_desktop.linuxbsd.editor.x86_64.c,8,13,57,78
../samples/decompilations/rerolled/crypto dso libcrypto-shlib-dso_dlfcn.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_enum.c,0,0,0,0
../samples/decompilations/rerolled/ssl record methods libssl-lib-dtls_meth.c,4,2,1,7
../samples/decompilations/rerolled/ssl tls13secretstest-bin-tls13_enc.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering storage render_scene_data.linuxbsd.editor.x86_64.c,8,2,22,32
../samples/decompilations/rerolled/crypto conf libcrypto-shlib-conf_api.c,5,0,1,6
../samples/decompilations/rerolled/crypto libcrypto-lib-ssl_err.c,0,0,0,0
../samples/decompilations/rerolled/test quicfaultstest-bin-quicfaultstest.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-by_dir.c,0,0,0,0
../samples/decompilations/rerolled/crypto comp libcrypto-shlib-comp_err.c,0,0,0,0
../samples/decompilations/rerolled/test helpers cmp_hdr_test-bin-cmp_testlib.c,0,0,0,0
../samples/decompilations/rerolled/crypto ts libcrypto-lib-ts_conf.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-shlib-bio_dump.c,0,0,0,0
../samples/decompilations/rerolled/fuzz client-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d physics physical_bone_2d.linuxbsd.editor.x86_64.c,8,2,19,29
../samples/decompilations/rerolled/modules godot_physics_3d godot_broad_phase_3d_bvh.linuxbsd.editor.x86_64.c,7,11,51,69
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-p_sign.c,0,0,0,0
../samples/decompilations/rerolled/platform android export export_plugin.linuxbsd.editor.x86_64.c,22,25,142,189
../samples/decompilations/rerolled/crypto objects libcrypto-lib-o_names.c,7,1,2,10
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-pcy_tree.c,0,0,0,0
../samples/decompilations/rerolled/crypto conf libcrypto-shlib-conf_lib.c,6,1,0,7
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_utf8.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp rescaler_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec libcrypto-shlib-eck_prn.c,0,0,0,0
../samples/decompilations/rerolled/crypto bio libcrypto-lib-bf_nbio.c,0,0,0,0
../samples/decompilations/rerolled/core input input_map.linuxbsd.editor.x86_64.c,6,15,75,96
../samples/decompilations/rerolled/crypto comp libcrypto-shlib-c_zstd.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins tiles tile_atlas_view.linuxbsd.editor.x86_64.c,10,27,68,105
../samples/decompilations/rerolled/scene 3d voxelizer.linuxbsd.editor.x86_64.c,18,14,79,111
../samples/decompilations/rerolled/test upcallstest-bin-upcallstest.c,0,0,0,0
../samples/decompilations/rerolled/crypto ess libcrypto-shlib-ess_lib.c,0,0,0,0
../samples/decompilations/rerolled/editor themes editor_color_map.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto whrlpool libcrypto-shlib-wp_dgst.c,9,2,5,16
../samples/decompilations/rerolled/crypto rsa libcrypto-shlib-rsa_backend.c,1,0,4,5
../samples/decompilations/rerolled/lib libcoreutils_a-parse-datetime.c,1,7,20,28
../samples/decompilations/rerolled/thirdparty freetype src base ftstroke.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_script_run_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules regex regex.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libdefault-lib-cipher_aes_hw.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_sxnet.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x509_cmp.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-evp_enc.c,18,0,10,28
../samples/decompilations/rerolled/crypto cms libcrypto-shlib-cms_enc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_error_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp rescaler.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d navigation_region_2d.linuxbsd.editor.x86_64.c,11,7,37,55
../samples/decompilations/rerolled/crypto evp libcrypto-lib-bio_md.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common umutablecptrie.linuxbsd.editor.x86_64.c,7,41,67,115
../samples/decompilations/rerolled/modules mbedtls tls_context_mbedtls.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations macs libdefault-lib-cmac_prov.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations encode_decode libdefault-lib-decode_der2key.c,1,0,0,1
../samples/decompilations/rerolled/crypto bn libcrypto-shlib-bn_div.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos particles_3d_emission_shape_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty openxr src common object_info.linuxbsd.editor.x86_64.c,7,8,22,37
../samples/decompilations/rerolled/crypto engine libcrypto-shlib-tb_pkmeth.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos gpu_particles_collision_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,14,2,12,28
../samples/decompilations/rerolled/servers audio effects audio_effect_pitch_shift.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-asn1parse.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp upsampling.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_substitute_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor import 3d post_import_plugin_skeleton_rest_fixer.linuxbsd.editor.x86_64.c,15,26,58,99
../samples/decompilations/rerolled/editor debugger debug_adapter debug_adapter_server.linuxbsd.editor.x86_64.c,0,0,0,0
