File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/rerolled/rerolledcrypto ml_dsa libcrypto-lib-ml_dsa_matrix.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-rsaz-2k-avx512.c,3,0,1,4,3214
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-shlib-rc2cfb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto async arch libcrypto-shlib-async_posix.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_md5-bin-buildtest_md5.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-shlib-dh_group_params.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_sqr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ui libcrypto-shlib-ui_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations macs libdefault-lib-hmac_prov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-exchange.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-t_crl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-init.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_gcm_siv_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_record_rx.c,1,7,4,12,22087
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_san.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kdfs libdefault-lib-argon2.c,14,6,21,41,37006
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-lib-pem_pkey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_iobo.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto stack libcrypto-lib-stack.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-lib-pem_xaux.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto siphash libcrypto-shlib-siphash.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_sqr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz quic-client-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_kron.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl rio libssl-shlib-poll_immediate.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto txt_db libcrypto-shlib-txt_db.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libssl-lib-tls_multib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_decoder-bin-buildtest_decoder.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libssl-shlib-tls1_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-provider.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-mem.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-info.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto property libcrypto-lib-property.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc4 libcrypto-shlib-rc4-x86_64.c,1,1,10,12,7836
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_single_use.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest ssl_handshake_rtt_test-bin-ssl_handshake_rtt_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_att.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_ts-bin-buildtest_ts.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers json_test-bin-noisydgrambio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-lib-ocsp_asn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-by_store.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bio_dump.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-asn_mstbl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-lib-dsa_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest bio_memleak_test-bin-bio_memleak_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations exchange libdefault-lib-kdf_exch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_strex.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-t_x509.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz ml-dsa-test-bin-ml-dsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-lib-aes-gcm-avx512.c,174,0,0,174,80208
../samples/decompilations/openssl/rerolled/rerolledtest property_test-bin-property_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_blowfish_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-ecb3_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-p_verify.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_purp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-shlib-ct_sct.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest x509_req_test-bin-x509_req_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest gmdifftest-bin-gmdifftest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-s_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_authattid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-lib-pem_x509.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_rc2_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-x_algor.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-ctype.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-d2i_pr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_crld.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-decode_spki2typespki.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bf libcrypto-lib-bf_enc.c,2,0,2,4,4445
../samples/decompilations/openssl/rerolled/rerolledfuzz cmp-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x_x509.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_gf2m.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bf_readbuff.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-rsaz_exp.c,1,0,3,4,2755
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_octet.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_dd.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-x86_64cpuid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto camellia libcrypto-lib-cmll-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto hashtable libssl-shlib-hashfunc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x_name.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_lcidm_test-bin-quic_lcidm_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_dsa_hash_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-rand_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libcommon-lib-ciphercommon_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-tasn_dec.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest testutil libtestutil-lib-random.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_trust.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-shlib-dh_check.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_akid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-threads_win.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-pcy_cache.c,1,0,1,2,2002
../samples/decompilations/openssl/rerolled/rerolledproviders implementations rands libdefault-lib-seed_src.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_smime.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-d1_srtp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_ia5.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-lib-dh_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz x509-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cast libcrypto-shlib-c_skey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_srtm_test-bin-quic_srtm_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread arch libcrypto-lib-thread_none.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-s_client.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_rsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_sp800_56b_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_srt_gen_test-bin-quic_srt_gen_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_io.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_pmeth.c,0,0,0,0,11474
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-cbc_cksm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-lib-dh_kdf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-tasn_scn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-rsaz_exp_x2.c,6,1,6,13,5537
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-shlib-ocsp_http.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-kdf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_bn-bin-buildtest_bn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz acert-test-bin-acert.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_gcm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aria_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_asn1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-t_acert.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x509rset.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-lib-p12_decr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs7 libcrypto-shlib-pk7_smime.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_aaa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-shlib-dh_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest confdump-bin-confdump.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_print.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_idea_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_sm4.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz punycode-test-bin-punycode.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-asn_moid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-pkcs7.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-tb_asnmth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_wp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz client-test-bin-client.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-e_chacha20_poly1305.c,3,2,5,10,9203
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_old.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bf_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto objects libcrypto-lib-obj_xref.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-provider_conf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm2 libcrypto-shlib-sm2_crypt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bio_sock.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-asn1_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_genn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_req_utils.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-lib-dsa_vrf.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-lib-ct_sct_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-ca.c,11,4,13,28,26589
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_verify_ctx.c,3,0,0,3,2742
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-pcbc_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz x509-test-bin-x509.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-mac_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-bio_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-lib-dh_ameth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto mdc2 libcrypto-shlib-mdc2dgst.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations exchange libdefault-lib-ecx_exch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders libcrypto-lib-prov_running.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-lib-xts128gb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-cpuid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl record methods libssl-shlib-tls13_meth.c,1,0,1,2,5296
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-shlib-extensions_clnt.c,7,3,8,18,28618
../samples/decompilations/openssl/rerolled/rerolledtest uitest-bin-uitest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_div.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ec_print.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bf libcrypto-shlib-bf_cfb64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libcommon-lib-ciphercommon_gcm_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_engine.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib cmp_client_test-bin-cmp_mock_srv.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_record_util.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x_req.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-lib-rc2_ecb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest provider_internal_test-bin-p_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ml_dsa libcrypto-shlib-ml_dsa_ntt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_ackm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-crl2pkcs7.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-lib-ct_policy.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-pmeth_gn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest tls13ccstest-bin-tls13ccstest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_crpt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ec_mult.c,4,3,14,21,10408
../samples/decompilations/openssl/rerolled/rerolledfuzz quic-rcidm-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_pci.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-shlib-ocsp_asn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest cipherbytes_test-bin-cipherbytes_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest cmp_ctx_test-bin-cmp_ctx_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib openssl-bin-cmp_mock_srv.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations digests libdefault-lib-null_prov.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_ncons.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_srp.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_idea.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest stack_test-bin-stack_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest pbetest-bin-pbetest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec curve448 libcrypto-shlib-f_generic.c,1,1,9,11,6437
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_io.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers quic_newcid_test-bin-noisydgrambio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-http_server.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509type.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_hash.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ml_dsa libcrypto-shlib-ml_dsa_params.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_cfq.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pem loader_attic-dso-pvkfmt.c,1,0,0,1,14175
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-o_dir.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_schemes.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations digests libcommon-lib-digestcommon.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_gcd.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-bn_mul.c,3,5,3,11,5478
../samples/decompilations/openssl/rerolled/rerolledtest evp_extra_test2-bin-evp_extra_test2.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_http-bin-buildtest_http.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-eck_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_utf8.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest nodefltctxtest-bin-nodefltctxtest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-cmeth_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-p_sign.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x509name.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest pkey_meth_kdf_test-bin-pkey_meth_kdf_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations keymgmt libdefault-lib-mac_legacy_kmgmt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps openssl-bin-fipsinstall.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto encode_decode libcrypto-lib-decoder_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bf libcrypto-lib-bf_ecb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-bio_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-packet.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest sslbuffertest-bin-sslbuffertest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509_att.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto err libcrypto-shlib-err_all_legacy.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_sm4_xts_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-qud_cksm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_cvt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_cryptoerr_legacy-bin-buildtest_cryptoerr_legacy.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_tdes_wrap.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_byteorder-bin-buildtest_byteorder.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz provider-test-bin-provider.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledengines ossltest-dso-e_ossltest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations rands seeding libdefault-lib-rand_cpu_x86.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-x_bignum.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers liblegacy-lib-cipher_rc4_hmac_md5.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common der libdefault-lib-der_sm2_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto crmf libcrypto-shlib-crmf_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm3 libcrypto-lib-legacy_sm3.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_multistream_test-bin-quic_multistream_test.c,5,4,13,22,54391
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_whrlpool-bin-buildtest_whrlpool.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest verify_extra_test-bin-verify_extra_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common der libdefault-lib-der_sm2_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_cpols.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_type.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations storemgmt libdefault-lib-file_store.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs7 libcrypto-lib-pk7_attr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_key.c,0,0,0,0,1
